Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
503614639975773,Trombitás Kristóf,Megafon,4173509,4
103946674951254,Kötter Tamás,Megafon,1196558,2
110149601578231,GeriJoca,Megafon,1195761,2
120370174702378,Magyarország Kormánya,Magyarország Kormánya,684528,4
102414628645144,Korondy Tamás,Megafon,641106,4
128596180810227,Stefi Déri,Megafon,640540,4
1487569941539650,Tanítanék,Humán Platform,315426,5
294998357524107,Deák Dániel,Megafon,309588,2
109637397268775,Nyugati Pályán,Splendidea Communications Kft,290365,8
178362315106,European Parliament,European Parliament,182682,15
103239152025517,Aktuális,Aktuális Média,165846,1
224274995688487,Bohár Dániel - Riporter,Megafon,124054,1
191461774219575,hirado.hu,hirado.hu,102681,33
294815374340858,Donáth Anna,Donáth Anna - Momentum,101135,8
543788999005363,ORIGO,Mediaworks Hungary Zrt.,78675,15
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,74463,15
109414841321682,Magyar Falu Program,Magyar Falu Program,64302,9
438674070213065,Magyar Állampapír,Magyar Állampapír,62064,3
248172631940,Mandiner,Mediaworks Hungary Zrt.,61470,17
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,51059,17
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,44929,8
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,43362,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,40160,1
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,38086,6
131283758531,HVG,HVG Kiadó ZRt.,32484,20
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,31744,5
108346693873484,Győrffy Balázs,Balazs Gyorffy,30450,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,29048,10
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,28965,7
594088897289853,Alapjogokért Központ,Alapjogokért Központ,28692,13
1534911313439123,Ripost,Ripost,27397,9
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,26595,35
592204747588011,Momentum Mozgalom,Momentum Mozgalom,25800,2
537817739693723,Brain Bar,Brain Bar,24812,8
196431174341272,József Felföldi,József Felföldi,24646,3
215138878595900,Európai Bizottság Magyarországi Képviselete,These ads ran without a disclaimer,24596,2
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,23720,8
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,22996,3
1083597725003936,Neste,These ads ran without a disclaimer,21579,1
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,21438,17
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,20787,10
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,20175,10
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,19574,6
838631906208176,Ander Balázs,Jobbik Magyarországért Mozgalom,18671,14
101666315245855,Erősítő,erosito.hu,17192,8
100401808007704,EzaLényeg.hu,EzaLényeg.hu,16479,17
1265353903615539,Oeconomus,Oeconomus,16024,12
136873753073862,Nőkért Egyesület,Antoni Rita Judit,15267,1
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,14725,3
430246420380967,Mirkóczki Ádám,Mirkóczki Ádám,13752,5
554058754619723,IKEA,IKEA,12844,2
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,11887,1
2309737912651039,Péterffy Attila,Péterffy Attila,11650,2
108395900927334,Kovács István,Kovács István Megafon,11321,5
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,11169,35
126893087354793,Európai Parlament,Európai Parlament,11128,3
104337347681259,4trees,4trees,10926,20
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,10745,3
851784814892644,Simicskó István,KDNP frakció,10376,1
108248022589754,Bosch Magyarország,Bosch Magyarország,10365,7
100905288315705,Jelen hetilap,Liberty Press Kft.,10066,12
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9983,3
116609705085092,BP18,BP18,9973,2
1239893846155692,Tompos Márton,Momentum Mozgalom,9756,1
1926735160968885,Válasz Online,Válasz Online,9590,2
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,9392,4
1237616006358749,Kékes Online,Kékes Online,8969,14
393679827916885,TV18,Városgazda18,8846,2
100299381703981,Ps TV,PestiSrácok.hu,8762,1
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,8751,2
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,8324,2
451844608304228,Metropol,Metropol,8236,4
270300439972751,Szemlélek,Szemlélek Alapítvány,8036,7
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,8005,1
447204268797621,RTL.hu,RTL.HU,7646,3
126539424061030,Háttér Társaság,Háttér Társaság,7508,2
113375923695023,Fidesz Budapest,Fidesz Budapest,7311,7
1869511526651884,Zsigmond Barna Pál,Fidesz,7287,8
206829842043,Rétvári Bence,Rétvári Bence,6997,7
193640214178356,Gyopáros Alpár,Gyopáros Alpár,6971,4
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,6905,6
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,6712,3
228208347319442,Pécs Jövője,Pécs Jövője,6604,1
112872841638481,Jászberény többet érdemel,Jászságszava,6476,6
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,6415,5
147547541961576,Council of the European Union,Council of the European Union,6146,2
