Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
67571270393,Red Barnet,Red Barnet,44257,28
65929129383,Røde Kors,Røde Kors,43534,49
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,9298,37
399210657232918,PlanBørnefonden,PlanBørnefonden,8209,37
250994288337708,Sex og Samfund,Sex og Samfund,6661,24
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,6636,52
59143726810,Psykiatrifonden,Psykiatrifonden,5751,5
134276271384291,Coop 365discount,Coop365,3893,1
63691965101,UNICEF Danmark,UNICEF Danmark,3821,2
111064405631701,nemlig.com,nemlig.com,3525,8
26458152911,SOS Børnebyerne,SOS Børnebyerne,3198,14
66328502645,Dagbladet Information,Dagbladet Information,3191,8
123653695693986,Motatos Danmark,Motatos,3052,9
12860228293,Politiken,Politiken,2678,19
12787473132,Berlingske,Berlingske,2323,24
49348971479,Pia Olsen Dyhr,SF,2096,3
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,1883,4
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1839,46
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1770,8
748887235210811,Obton Forvaltning A/S,Obton A/S,1760,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,1648,20
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1594,1
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1519,22
104023927005,NRGi,NRGi,1417,12
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1336,5
133707013355759,Danner,Danner,1166,1
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1091,21
304554445813,Videncentret Bolius,Videncentret Bolius,1033,11
102154048301476,Lederstof.dk,Lederne,1013,21
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,1003,3
17428770950,RÆSON,Clement Kjersgaard,1002,1
74796954245,SF,SF,960,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,949,7
126543540781090,Ældre Sagen,Ældre Sagen,909,21
287306323369,Børnecancerfonden,Børnecancerfonden,893,4
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,869,24
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,791,6
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,777,2
867877683280051,Weekendavisen,Weekendavisen,772,28
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,766,13
304554445813,Videncentret Bolius,Bolius,705,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,621,6
246977185497434,Plastic Change,Plastic Change,503,9
166984636671085,Dansk Metal,Dansk Metal,502,2
101248435485457,Frihedsbrevet,Mediehuset Friheden,498,1
110560691837684,SolCompagniet,SolCompagniet,437,1
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,436,25
426710364116751,Kvæg,Landbrug & Fødevarer F.m.b.A. SEGES,400,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,361,5
181330585392156,Skattestyrelsen,Skattestyrelsen,358,3
105511328705392,HØRT,Børns Vilkår,290,2
1704424023182897,Politiken Historie,Politiken Historie,290,12
314676938743,DM din akademiske fagforening,DM,280,9
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,247,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,245,1
1667366646866527,Mads Panny,Mads Panny,244,2
342716189117135,Sparekassen Danmark,These ads ran without a disclaimer,238,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,237,10
390925417751473,Erling Bonnesen,Erling Bonnesen,224,2
36664432940,Amnesty International Danmark,Amnesty Danmark,220,13
110074700906511,Metin Lindved Aydin - Radikale Venstre,Metin Lindved Aydin,209,1
852608988134698,Tikko,Tikko,190,2
12390252419,Region Nordjylland,Region Nordjylland,180,3
342716189117135,Sparekassen Danmark,Sparekassen Danmark,166,3
437410226312057,Københavns Kommune,Københavns Kommune,159,2
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,147,5
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,144,5
194452460650048,Global Aktion,Global Aktion,133,1
334571029981175,DM og MA studerende,DM,132,4
494902077334290,Tuborgfondet,Tuborgfondet,129,7
