Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
102414628645144,Korondy Tamás,Megafon,995929,8
776079922494181,Apáti Bence hivatalos oldala,Megafon,908013,4
224274995688487,Bohár Dániel - Riporter,Megafon,587861,6
503614639975773,Trombitás Kristóf,Megafon,481542,8
109217671008015,A kopasz oszt,Megafon,439799,4
286759004682537,Tranzit,Kommentár Alapítvány,403488,6
118152054556475,Deák Dániel,Megafon,333349,10
110149601578231,GeriJoca,Megafon,279046,2
278117815576023,EU Justice and Consumers,EU Justice and Consumers,166725,12
543788999005363,ORIGO,Mediaworks Hungary Zrt.,154395,17
191461774219575,hirado.hu,hirado.hu,87079,24
592204747588011,Momentum Mozgalom,Momentum Mozgalom,82753,5
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,80367,8
109414841321682,Magyar Falu Program,Miniszterelnökség,75745,11
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,73099,7
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,67216,10
1534911313439123,Ripost,Ripost,66712,7
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,51873,7
208358406567729,noÁr,A noÁr mi vagyunk! Közhasznú Nonprofit Kft.,48500,1
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,44245,3
248172631940,Mandiner,Mediaworks Hungary Zrt.,41992,4
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,40000,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,38851,4
178362315106,European Parliament,European Parliament,33407,3
294815374340858,Donáth Anna,Momentum Mozgalom,33386,11
100661689613999,Arany Botond - Megoldás Mozgalom,Arany Botond - Megoldás Mozgalom,31674,9
294815374340858,Donáth Anna,Donáth Anna - Momentum,30027,1
76748198685,Budapest Pride,Budapest Pride,27188,9
408924035951553,Körforrás,Körforrás,23756,7
451844608304228,Metropol,Metropol,22176,5
2552532618151148,Újpesti Hírek,Újpesti Hírek,21379,1
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,18642,5
109528965046103,MCC Feszt,Mathias Corvinus Collegium,18441,8
115388925185513,Magyar Szocialista Párt,MSZP,16321,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15815,62
265672590604606,Makronóm.Blog,Makronóm.Blog,15247,16
926533784164579,Szemző Áron,Momentum Mozgalom,15000,1
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,14993,4
131283758531,HVG,HVG Kiadó ZRt.,14978,15
