Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,43610,18
107853288892129,Don Artes,Friends of Don Artes,26103,4
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",13812,10
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,10751,9
48688071399,Greenpeace Philippines,Greenpeace Philippines,5810,6
555503991321280,Geraldine Roman,Sulong Pilipinas,5257,1
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",4881,1
265779500134955,SM Supermalls,SM Supermalls,4836,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3989,2
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,3320,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,3035,6
547821942058909,Pilipinas Today,WFPH,2709,24
110564540391685,Philip Cruz,Philip Theodore Evangelista Cruz,2543,5
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2452,1
106499018543159,Retweets,Hook Digital,2430,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,2255,3
102340105982970,MABULOk San Fernando,Teresita Bolima,2249,1
269175894020945,Pilipinas Today,WFPH,2246,20
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,2220,36
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2173,3
107500025457981,,Teresita Bolima,2129,1
223618785182273,Pilipinas,WFPH,2070,22
112952897079549,Energy Development Corporation,Energy Development Corporation,1929,8
162606128000,Hedgren Philippines,These ads ran without a disclaimer,1905,1
100170811672425,Pilipinas Today Kyusi,WFPH,1499,14
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,1444,2
325780477966356,Geo 24/7,Energy Development Corporation,1413,4
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,1377,1
1922749344643532,The World Tonight,The World Tonight,1373,14
378813345524368,Haier,Haier,1288,2
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,1234,13
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1233,5
1380167115635985,LEDS Clothing,LEDS Clothing,1154,10
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1107,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1106,4
