Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,40014,19
165500080198037,Direitos Humanos e Cidadania,"Ministério da Mulher, da Família e dos Direitos Humanos",27412,15
104625758942119,Siga Antenado,Siga Antenado,12109,142
151189004972368,Panasonic Brasil,Panasonic Brasil,11638,3
301774903545521,Brasil Paralelo,Brasil Paralelo,10929,174
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,7373,13
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,6297,218
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,6271,192
465235726843103,Ambev,Ambev,5946,8
159103797542,Greenpeace Brasil,Greenpeace Brasil,5121,209
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,3627,17
106347525493011,Karla - Consultora,These ads ran without a disclaimer,3362,23
102165952309774,Portal G1 Noticias,These ads ran without a disclaimer,2728,89
198849783539777,Buscofem,Buscofem,2649,1
2209636419286152,Elismar Prado,Elismar Prado,2401,11
157912844276400,Governo da Bahia,Governo da Bahia,2347,4
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2326,33
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,2073,48
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1967,50
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1845,14
118558464851986,ACTbr,ACTbr,1625,5
101189854802059,Revista Oeste,Revista Oeste,1619,17
109226467222782,Brasil Sem Medo,Brasil Sem Medo,1597,141
141627992572943,Budweiser,Ambev,1573,2
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1508,10
333720355130,Petrobras,Petrobras,1482,7
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1478,16
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1383,6
102460746026689,Dr. Leandro,These ads ran without a disclaimer,1303,1
100106159009340,Marcelo Messias,MARCELO MESSIAS,1287,2
104127645777846,Índia Armelau,Índia Armelau,1262,11
330379553673497,Oxfam Brasil,Oxfam Brasil,1224,161
261092760666998,Luiza Ribeiro,Luiza Ribeiro Gonçalves,1160,4
104457515108469,Seu Crédito De Volta,These ads ran without a disclaimer,1148,5
109770755848061,Suzano,Suzano SA,1054,8
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1043,4
100861836148006,Fernanda Silva - Consultora,These ads ran without a disclaimer,941,4
150897651635768,Governo do Estado do Ceará,Governo do Estado do Ceará,939,1
258088921369,TOTVS,TOTVS,931,24
255804437808407,Vale,Vale,898,2
224777780881144,Visão Mundial,Visão Mundial,894,23
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,881,9
7970426802,WWF-Brasil,WWF-Brasil,843,51
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,796,4
286861344662855,Stella Artois,Ambev,785,3
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,702,3
108416718710903,Adriana - Consultora,These ads ran without a disclaimer,677,89
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,652,7
631711806855209,Prefeitura de Colombo,Prefeitura de Colombo,631,8
405401689514244,Carlos Zarattini,Carlos Alberto Rolim Zarattini,553,15
113165042099382,Brasil 61,Brasil 61,549,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,536,25
406134689987808,Janssen Brasil,These ads ran without a disclaimer,527,6
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,521,1
263563620333111,Eduardo Braga,Carlos Braga,521,4
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,516,11
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",515,13
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,495,3
755979534560972,Instituto Liberta,Instituto Liberta,479,1
746572915467655,Junior Muniz,Junior Muniz,473,6
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,464,2
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,453,79
479089705503936,Dep. Ricardo França,Ricardo Longatti França,446,6
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,445,10
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,437,10
104995085735320,Dra Ana Viana,These ads ran without a disclaimer,434,1
196613427043958,Fiesp,FEDERACAO DAS INDUSTRIAS DO ESTADO DE SAO PAULO,429,35
172537086199806,Sebrae Tocantins,Sebrae Tocantins,425,24
104457034538461,Drª Taissa Sousa,Drª Taissa Sousa,416,2
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,392,4
104738421003389,InvestNews BR,Nubank,386,9
632161500194120,Omar Aziz,Omar Aziz,385,4
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,381,2
2209636419286152,Elismar Prado,Elismar Fernandes Prado,377,4
348704312899125,foconofato,FOCO NO FATO,368,31
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,364,1
493796987431376,Franklin Duarte,Franklin Duarte De Lima,361,2
1142941029175690,Soraya Thronicke,Soraya Thronicke,347,2
215530881862713,Elika Takimoto,Elika Takimoto,346,1
225122704193171,Efraim Filho,Efraim Filho,342,18
185061058171035,Fundação Terra,Fundação Terra,334,31
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,331,24
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",331,35
251235795032635,Itamar Borges,Itamar Borges,322,4
142675389152460,Governo do Estado da Paraíba,SECRETARIA DE ESTADO DA COMUNICACAO INSTITUCIONAL - SECOM,313,29
169264993128249,Prefeitura de Fortaleza,Prefeitura de Fortaleza,311,1
110458059014089,Brasil no Foco,Brasil no Foco,309,2
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,305,11
106525678463910,União Brasil 44,UNIÃO BRASIL,305,5
201044363357878,Aliel Machado,Aliel Machado,301,2
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,294,20
391175961040598,ADE SAMPA,ADE SAMPA,294,7
168865359819628,NOVO 30,Partido Novo,289,15
107751251520969,Clarice Ganem SP,Clarice Ganem,275,4
1399005523759933,João Marcelo Dieguez,João Marcelo Dieguez,272,3
110225312350543,Nova Escola,Associação Nova Escola,262,19
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,262,4
111241944518289,Cristãos na Política,Instituto Dankemo,261,39
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,258,9
451370971560727,Tito,Carlos Tito Marques Cordeiro,255,5
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,255,4
729392980520143,Senador Styvenson,Eann Styvenson Valentim Mendes,253,3
710965159037838,Antônio Francisco Neto,Antonio Francisco Neto,249,14
682553171938604,Vinicius Marchese,Vinicius Marchese,249,7
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,249,65
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,244,19
302972573369748,Fellipe Corrêa,Fellipe Corrêa,242,17
508569109204694,Daniel Trzeciak,Daniel Trzeciak,235,25
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,227,4
303065123144235,Câmara Municipal de Poços de Caldas,Câmara Municipal de Poços de Caldas,222,8
