Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,18112,24
104386908631938,Pathways Alliance,Pathways Alliance,3281,6
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,3035,19
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2618,8
177004795666755,Manitoba Government,Manitoba Government,1599,45
121222984568561,Amnesty International Canada,Amnesty International Canada,1042,85
106917558391358,Alliance nouvelles voies,Pathways Alliance,879,2
113297740077607,Canadian Energy Centre,Canadian Energy Centre,841,130
154462904588700,Enbridge Gas,Enbridge Gas,806,71
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,717,7
139449499417715,Pharmaprix,Pharmaprix,678,8
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,652,77
281999881613,World Vision Canada,World Vision Canada,601,10
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,584,37
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,579,19
103947395932025,mstrishaaa,mstrishaaa,564,4
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,528,42
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,512,11
1097840090260804,National Police Federation,National Police Federation,496,47
35715544220,Stand.earth,Stand.earth,414,16
107385241806,Plan International Canada,Plan International Canada,411,31
114943114838621,Fuel Forward,Canadian Fuels Association,410,38
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,397,35
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,370,1
202220023130891,Bell Canada,Bell Canada,368,3
127882984614,Manitoba NDP,Manitoba NDP,361,19
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,354,58
31912359596,University of Saskatchewan,University of Saskatchewan,349,13
405377872902754,Canada Action,Canada Action,339,19
26394435211,Canadian Cancer Society,Canadian Cancer Society,334,1
1533253713597302,Elisabeth Léger,Elisabeth Léger,331,4
111755861837453,"Eugene Manning for PC Leader, Newfoundland and Labrador",Eugene Manning Campaign,320,56
111445461983038,Twila Grosse - PC Candidate for Preston,Twila Grosse PC Campaign for Preston,305,3
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,291,8
222322717930469,Government of New Brunswick,Government of New Brunswick,280,1
152467601467262,BMO Groupe financier,BMO Groupe financier,272,6
123235041462,The Fraser Institute,Fraser Institute,272,22
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,269,1
113141681850732,Keep Craft Beer Local,Ontario Craft Brewers,249,21
10633250963,Save the Children Canada,Save the Children Canada,238,19
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,225,16
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,221,62
168617319831578,Nature Canada,Nature Canada,213,3
169042736456594,All Out,ConnectAd,211,40
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,210,2
102862259754198,MS.ThingsIsee,MS.ThingsIsee,205,4
107741980784988,Canadian Health Food Association,Canadian Health Food Association,201,22
28672880370,Bonnie Crombie,Bonnie Crombie,198,36
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,196,62
105754167560390,Ekō Canada,Ekō,192,3
176256900912,Saskatchewan Party,The Saskatchewan Party,186,31
159713615718,WWF-Canada,WWF-Canada,184,14
186266941387011,BMO Financial Group,BMO Financial Group,184,1
278388139026064,Patrick Brown,Patrick Brown,183,5
2112106495731697,Wild First,Canadian Coastal Research Society,178,1
299206850273007,Saskatchewan Federation of Labour,Saskatchewan Federation of Labour,175,6
52543970197,Environmental Defence Canada,Environmental Defence,174,11
7522587804,Green Party of Ontario,Green Party of Ontario,169,6
200217723858499,Tony Wakeham,"Tony Wakeham, MHA for Stephenville - Port au Port",167,9
101898551911387,The Hub Canada,Hub Canada Media,165,62
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,164,4
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,157,9
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,156,22
114849617772737,Care2 Canada,Press Pause Collective,154,4
106360778489053,Fuelling Canada,Canadian Gas Association,153,71
100999094747422,Land Needs Guardians,Land Needs Guardians,152,4
101578149379988,𝐏𝐚𝐭𝐡 𝐭𝐨 𝐬𝐮𝐜𝐜𝐞𝐬𝐬,These ads ran without a disclaimer,152,3
203485052997041,Hospital Employees' Union,Hospital Employees' Union,146,12
214866875236330,PROMIS,Promis Immigration,140,11
248281845216826,Bell Canada (Français),Bell Canada,138,2
54125409458,Oxfam-Québec,Oxfam-Québec,135,6
14742445214,BC Green Party,BC Green Party,132,33
54578722992,Wilderness Committee,Wilderness Committee,130,1
256967407720183,LEO,Léger,130,33
106764462731658,Honest Reporting Canada,Honest Reporting Canada,130,7
108587420188,United Way Greater Toronto,United Way Greater Toronto,123,41
152759126824,Enbridge,Enbridge,119,2
228128483994287,RBC Race for the Kids Toronto,RBC Race for the Kids Toronto,117,41
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,108,2
903577146395715,Toronto Centre,Toronto Centre,107,4
261752512263,Canadian Red Cross,Canadian Red Cross,105,2
247550302115830,Elections Saskatchewan,Elections Saskatchewan,102,2
219930134687790,Cenovus,Cenovus,101,2
102828041144081,Here For Students,Here For Students,≤100,3
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100,3
195608229977,BC NDP,BC NDP,≤100,3
408450975937477,"Parm Gill, MPP",MPP Parm Gill,≤100,1
113451888040685,KW Energy Home Services,KW Energy Home Services,≤100,1
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100,1
314738962745241,"Lloyd Parrott, MHA Terra Nova District","Lloyd Parrott, MHA Terra Nova District",≤100,13
658318450979357,Globe Content Studio,Globe Content Studio,≤100,1
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100,36
106613295090087,Elections Manitoba,Elections Manitoba,≤100,4
453724058039992,viaSport British Columbia,viaSport British Columbia,≤100,20
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100,2
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,≤100,43
10661496353,Canadian Opera Company,These ads ran without a disclaimer,≤100,1
153447518036926,Kiehl's,These ads ran without a disclaimer,≤100,1
148668741848610,JSpaceCanada,Press Pause Collective,≤100,2
2104031776483143,The Manitoba Child Care Association,The Manitoba Child Care Association,≤100,2
9226212436,SaskPower,SaskPower,≤100,2
19750184960,Greenpeace Canada,Greenpeace Canada,≤100,19
1671097993122619,Children Believe,Children Believe,≤100,12
