Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,176481,6
68793499001,UNICEF,UNICEF with Facebook Ad Credits,132166,5
278423842321236,BJP Rajasthan,BJP Rajasthan,102090,79
294493857651676,Rahul Gandhi,Indian National Congress,70755,30
105671775473178,Jan Suraaj,Jan Suraaj,45792,56
2078242259060363,Kukufm,These ads ran without a disclaimer,29388,2
107395897271506,Kutumb,Swatantra Verma,29051,45
168694379812269,Astroyogi,These ads ran without a disclaimer,26133,3
21169267101,Give,Give,25222,5
104516512296314,Kartik Sharma,Adv Tech,23428,32
2078242259060363,Kukufm,Mohana Saha,20303,79
1488581191158902,Conscious Planet,Isha outreach,20174,4
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,14106,34
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,13258,38
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,13016,1
112293334871512,Bharat Jodo,Indian National Congress,12951,8
30290552843,Greenpeace India,Greenpeace India Society,10923,41
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,9011,7
544721985576852,"Tourism Department, Government of West Bengal",Digital Abhiyan,8471,2
109986065209042,Mera Apna Rahul,Mera Apna Rahul,7557,40
106578740869914,Karnataka Skill Development Corporation,asthra digi tech - ADT,6782,2
132689140088396,smilefoundation,Smile Foundation,6277,19
101713962007976,Amrit Mahotsav,Amrit Mahotsav,6131,1
1521106071438318,CMO Chhattisgarh,SHREERAM ADVERTISING AND MARKETING,6130,2
100113008488735,Eknath Shinde FC,Future ready media,5971,2
351616078284404,Indian National Congress,Indian National Congress,5598,3
113541631336757,Conman Conrad,Conman Conrad,5200,12
108859771892572,Ek dhoko Kejriwalne - એક ધોકો કેજરીવાલને,Paltu Express,5131,1
365136584238569,Shiv Deswal Degana,Brand Balance Private Limited,4922,4
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,4812,2
100579481678679,Kailash Mishra,Kailash Kumar Mishra,4556,7
108307082063210,Des Haryana Tv,Himanshu Saggi,4542,3
165714096933078,Piyush Goyal,Piyush Goyal,4481,2
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4420,37
103782051383159,School of Politics,School of Politics,4354,17
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,4268,2
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,4134,3
564555960375146,Bhavya Multimedia Services,Mahesh Raut,3887,3
109983085044398,Rohith Meneni,Meneni Rohith Rao,3851,3
1947296068903392,Vinay Saxena,Manish Soni,3718,6
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Pratik Sunil Sharma,3681,2
265195530302394,Balasaheb Thorat,Inspire,3389,14
100626912687369,ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,3380,32
648392601873373,Ashok Chandna,Mukesh Kumar Yadav,3376,9
109485930750665,Agni Herbbals,C Rajivkannu,3266,8
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,3259,8
1203697573031051,RK Imo Singh,Rajkumar Imo Singh,3173,2
414299629034323,Sanjeev Agarwal,Satyam Agarwal,3169,4
106872862164966,Jan Suraaj Padyatra,Jan Suraaj Padyatra,3131,2
204599692918446,Rajesh Ranjan,Shashank Kumar,3116,1
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3071,2
466642616726169,Parul University,Parul University,3069,6
108923581963430,Nirmamata,nirmamata.com,3030,80
111140327237049,Vishwajit Singh Chouhan,Sarvesh Patidar,3023,1
265992950099792,Panchjanya,Bharat Prakashan (Delhi) Limited,3014,2
109772347318584,Khotikarok Modi,Khotikarok Modi,3010,3
20386543316,WWF-India,Mukesh Nauhwar,2884,1
102099855874205,40% ಸರ್ಕಾರ,40percentsarkara,2840,20
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2805,22
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,2794,56
304117333711957,Tarun Baheti office,Sarvesh Patidar,2785,4
132480390432415,Jindal Stainless Solutions,Chariot Media,2741,1
1427079930877756,Chintala Ramachandra Reddy,Anilkumar Sadula,2695,2
247698975430137,Basava Nadina Bhagiratha,Vishwanath Bs,2692,5
111785508429928,Aramane Shankar,Shivkumar Reavansiddappa Mamadapur,2680,3
109412035267724,Nilesh Kumar Madhav,RFP Digital Productions,2603,15
213947398791863,Dhananjai Singh Khimsar,Dhananjai Singh,2603,8
109400273976649,Baat Bihar Ki,Baat Bihar Ki,2527,9
101660868074292,Mahesh thakoor Bjp Udupi,Vijay S,2513,4
170844986298918,Mint,These ads ran without a disclaimer,2483,11
113849551321116,Telangana Galam,Telangana_Galam,2434,91
209326756435298,K C Palanisamy,K C Palanisamy.AIADMK,2421,5
109707661884154,Indian Compass,theindiancompass.com,2398,9
147699975283367,Ranajagjitsinha Patil,Trimurti Techserv Pvt. Ltd.,2397,6
1785302198354679,Dr. Somendra Tomar,Somendra Singh,2357,2
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,2354,19
172251079646742,Barça Academy Delhi NCR,Barça Academy Delhi NCR,2334,1
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,2273,12
102659925956563,Priyanka Kumari Advocate,DEVOUT GROWTH MEDIA PVT LTD,2261,60
109986065209042,Mera Apna Rahul,MeraApnaRahul,2192,29
101042837917123,Mamta Bhupesh,Ritik Keer,2114,4
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,2096,2
112802994935654,Shashi Jain BJP,RFP Digital Productions,2072,4
447540119348781,Gali Somasekhara Reddy,Venkatesh Hari Krishna,2070,10
103760102031014,Rajeshwar Singh,Pragya Net Technology,2064,1
138266643524627,National People's Party,NPP India,2060,2
100735178208398,Udyami India,Samadhan Samiti,2012,2
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,1931,55
112337648164178,Surya Samachar,Ajit Kumar,1878,28
