Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
40433567307,UNICEF Italia,UNICEF Italia,4983,99
53347533412,LAV,LAV Onlus,1682,15
46590675335,Save the Children Italia,Save the Children Italia,1368,14
73493613024,ActionAid Italia,ActionAid Italia,1209,96
39993728498,Amnesty International - Italia,Amnesty International Italia,907,13
183047736356,EMERGENCY,EMERGENCY,795,4
110353218242095,Alessio D'Amato,PD Lazio,658,28
35346524498,Greenpeace Italia,Greenpeace Italia,638,65
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,522,9
309840349048638,e.on,E.ON Energia,485,5
1811177225665334,Enel X,Enel X Italia s.r.l.,479,3
693492780985618,HSI/Italia,HSI/Italia,469,26
557425247931689,Attilio Fontana,Attilio Fontana,445,13
366568029646,COOPI,COOPI,423,29
88997912868,WWF Italia,WWF Italia,407,73
48677844864,Amref Health Africa - Italia,Amref Health Africa - Italia,364,8
400381673394375,CFC - Crisi Fiscale d'Impresa,CFC Legal,348,24
111385701759852,Presi per i fornelli,Presi per i fornelli,346,17
264302983606606,Stefano Bonaccini,Stefano Bonaccini,303,11
1014207595271736,Azione contro la Fame Italia,Azione contro la Fame Italia,281,7
1643562069011200,La Valle Degli Orti,Frosta,262,2
54779960819,United Nations,United Nations with Facebook Ad Credits,261,9
100180958902602,Letizia Moratti,Letizia Moratti,261,10
102550058686598,Sotto Il Mantello C O V I D - Libro Inchiesta,Sotto il Mantello Covid,260,29
284515247529,Corriere della Sera,Corriere della Sera,250,2
68826971281,Edison,Edison Spa,235,2
48677844864,Amref Health Africa - Italia,Amref Health Africa,231,14
634243093317092,Amoro srl,Amoro Srl,230,21
576664002355828,CIWF Italia,CIWF Italia Onlus,219,11
57335173611,Città di Modena,Città di Modena,186,3
1630535077216590,Regione Liguria,Regione Liguria,167,1
160476923996021,Assolombarda,Assolombarda,163,3
269804456695686,MSDsalute,MSD Italia,163,28
91261353336,Terre des Hommes Italia,Terre des Hommes Italia,159,52
109491080460389,Bambine Non Spose,WeWorld Onlus,155,11
212519685575,Fondazione AIRC per la Ricerca sul Cancro,Fondazione AIRC per la Ricerca sul cancro,152,30
102808527862361,Uniti per la Siria,WeWorld Onlus,152,25
579798038791266,Frosta Italia,Frosta,150,1
295129913955200,Aboca,Aboca,147,56
70212282110,Altroconsumo,Altroconsumo,146,5
104544555621560,Ewiva,Andrea Manchisi,145,6
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,143,56
150301155010350,Intersos,Intersos,141,18
1198302750251842,The Vision,The Vision,140,8
222461425147,Nuovi Orizzonti,Nuovi Orizzonti,136,7
108488684707444,Bergamo Brescia 2023,Comitato Bergamo Brescia 2023,135,30
385509022061328,Acqua per Tutti,WeWorld Onlus,126,6
253657775240887,Pulsee,Axpo Italia,124,1
104877974901160,Operazioni e servizi portuali,Centomedia&Lode,116,1
218932788177609,Soleterre Onlus,Soleterre Onlus,116,2
150200761667597,Oxfam Italia,Oxfam Italia,115,12
31893742684,Banca Sella,BANCA SELLA SPA,112,7
237831066321072,Oplonti 5 Stelle,Domenico Paolella,105,4
313559438694166,VIDAS - Assistenza ai Malati inguaribili,VIDAS - Assistenza ai Malati inguaribili,104,13
1410474395723679,Petizioni.it,Petizioni.it,≤100,4
153574674705426,AVSI,AVSI,≤100,81
410043459011308,Fondazione IEO Monzino,Fondazione IEO-MONZINO,≤100,25
201484606557114,Fotovoltaico per Te,Fotovoltaico per Te,≤100,15
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,4
268976423121377,Essere Animali,Essere Animali,≤100,5
299584710061488,WeWorld Onlus,WeWorld Onlus,≤100,13
347006748786906,AIEF,AIEF Associazione Italiana Educatori Finanziari,≤100,3
406187203142799,Luciano Nobili,Luciano Nobili,≤100,3
102000366519353,EIPASS,Certipass srl,≤100,1
621188454669130,I Diavoli,I Diavoli,≤100,3
667483386685540,Silvia Sardone,Silvia Sardone,≤100,6
158631584189136,Fondazione UniVerde,Fondazione Univerde,≤100,1
239696222820040,Plan International Italia,Plan International Italia,≤100,24
661243440591428,Raffaella Paita,Raffaella Paita,≤100,6
74217848665,Regione Puglia,Regione Puglia,≤100,7
791707730845440,Win the Bank - Tutto Quello Che Ti Serve Per Ottenere Credito,Win the Bank - Tutto Quello Che Ti Serve Per Ottenere Credito,≤100,9
143185232391413,Il Sole 24 ORE - Immobili e Condominio,Il Sole 24 ORE - Immobili e Condominio,≤100,4
111832208899724,Il Sole 24 ORE - Diritto24,Il Sole 24 ORE - Diritto24,≤100,8
150144325048677,Il Sole 24 ORE - Enti locali e Edilizia,Il Sole 24 ORE - Enti locali e Edilizia,≤100,4
378568295634789,Il Sole 24 ORE - Fisco,Il Sole 24 ORE - Fisco,≤100,4
106318735428971,Intersos Lab - Centro di Formazione,INTERSOS Lab,≤100,12
103843386353847,Studio Pagano & Partners,Monica Pagano,≤100,3
80761643174,Fondazione Umberto Veronesi,Fondazione Umberto Veronesi,≤100,21
432445257544169,Global City Community,These ads ran without a disclaimer,≤100,10
118241586064,Fondazione Patrizio Paoletti,Fondazione Patrizio Paoletti,≤100,4
1093222784082778,World Vision Italia,World Vision Italia Onlus,≤100,2
289752771388757,Culligan Italiana,Culligan Italiana,≤100,15
1462090020705649,Movimento Giovani per Save the Children,"SottoSopra, Movimento Giovani per Save the Children",≤100,16
252449503661,La7,La7,≤100,2
726927320703290,Severino Nappi,Severino Nappi,≤100,7
117207375009827,Confindustria Dispositivi Medici,Confindustria Dispositivi Medici,≤100,4
184749620911,La Gazzetta del Mezzogiorno,La Gazzetta del Mezzogiorno,≤100,4
98992186692,Confestetica,Confestetica,≤100,6
107492342616216,Legambiente Onlus,Legambiente Onlus,≤100,16
268501353185869,"Endometriosi - APE ODV, organizzazione di volontariato",Associazione Progetto Endometriosi,≤100,1
622450334886617,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,≤100,9
865166100210938,Bosch Italia,Bosch Italia,≤100,2
109609867943568,Vincenzo Schiavo,Vincenzo Schiavo,≤100,2
182120865170178,Gianluigi Paragone,Gianluigi Paragone,≤100,5
105517781627039,RM scuola - Università,RM Scuola Campus,≤100,9
132707500076838,Il Fatto Quotidiano,SEIF S.p.A. – Società Editoriale Il Fatto Spa,≤100,5
10150151614175447,IO DONNA,iO Donna - RCS,≤100,1
284337928644585,Letizia Caccavale,Letizia Caccavale,≤100,2
106199837902239,Innesti,Caviro sca,≤100,5
103808931391041,Zoeme,Emanuele Menicocci,≤100,4
111352414930469,Wopta Assicurazioni,Wopta Assicurazioni s.r.l.,≤100,2
115927026941869,Chiara Valcepina,Chiara Valcepina,≤100,8
199521586745101,Paola Bocci,Paola Bocci,≤100,16
142331079621154,RESET,RESET S.r.l.,≤100,10
204493693449796,Matteo Gazzini,Matteo Gazzini,≤100,2
410408122372430,Mario Ciarla,Mario Ciarla,≤100,4
149332780118,Aboca Museum,Aboca Museum,≤100,2
8792700660,Istituto Bruno Leoni,Istituto Bruno Leoni,≤100,7
519853801726819,Guida all'Europrogettazione,Fondazione CRT,≤100,2
107321830749965,Lavialibera,La Via Libera,≤100,5
624608431059294,Evolvere,Evolvere,≤100,2
232017336910584,Rivista Il Borghese,Casa Editrice Pagine,≤100,3
408718273286772,Salvatore De Meo,Salvatore De Meo,≤100,1
112221911380832,InvEu,Agrifondi srl,≤100,5
169042736456594,All Out,All Out,≤100,8
150414084987828,ABenergie,ABenergie,≤100,2
195895477096555,Cefa - Il seme della solidarietà - Onlus,Cefa- Il seme della solidarietà- Onlus,≤100,3
160406350666170,Eurodeputati PD,EurodeputatiPD,≤100,5
1441172666130044,Marco Zanni,Marco Zanni,≤100,2
103478991969884,Organon Italia,Organon Italia,≤100,1
39555807821,Monica FRASSONI,Monica Frassoni,≤100,2
1534292720039481,Gruppo Caviro,Gruppo Caviro,≤100,1
166027216814695,Firriato,Firriato Winery,≤100,4
117785844904053,Antoniano onlus,Antoniano onlus,≤100,5
103145348920594,"Associazione agricoltori, proprietari e residenti Roseto Borsacchio",Pierpaolo Mori,≤100,1
404402342956536,StartupItalia,StartupItalia,≤100,3
190766780967976,Geopolitica.info,Geopolitica.info,≤100,1
2560062990675234,CVA Energie,CVA Energie,≤100,2
1451532488198190,Alba Srl,Alba Srl,≤100,2
100644409468543,Fondazione Operation Smile Italia,Fondazione Operation Smile Italia,≤100,6
107925831095647,Franco Spoto,Franco Spoto,≤100,4
268911749952654,Alfonso Luigi Marra,Alfonso Luigi Marra,≤100,3
131887960826264,Carlo Calenda,Azione,≤100,6
403244836474350,Consiglio regionale FVG,Consiglio Regionale Friuli Venezia Giulia,≤100,2
1454196401466109,WeForGreen,ForGreen Spa Società Benefit,≤100,9
360133591158746,zeroCO2,zeroCO2 SB SRL,≤100,1
281191992492419,Massimiliano Maselli - FDI - Cons. Regione Lazio,Massimiliano Maselli,≤100,10
570007629863789,IlSicilia.it,IlSicilia.it,≤100,2
289932296433,Medici con l'Africa Cuamm,Fondazione Opera San Francesco Saverio,≤100,1
111215267090745,Re Soil Foundation,ReSoilFoundation,≤100,6
469381559808559,ITLAS pavimenti in legno,Itlas srl,≤100,6
825203174231710,Luigi Bisogno,Luigi Bisogno,≤100,2
1668922680093325,Propensione.it,Propensione.it,≤100,11
107356064962347,Hai Prenotato Vero?,casiraghi greco srl,≤100,4
1409558655961157,Cosmetica Italia,Cosmetica Italia,≤100,1
312933172093226,Associazione Luca Coscioni,Associazione Luca Coscioni,≤100,4
884455481592665,European People,These ads ran without a disclaimer,≤100,2
1583832781922269,La Verità,La Verità,≤100,6
272801896733406,USR PLUS Italia,Partidul Uniunea Salvati Romania,≤100,1
236739746666589,Coop Liguria,Coop Liguria,≤100,1
150538088974692,Refugee.Info.Italy,Refugee.Info.Italy,≤100,6
101158695138594,SOS Climate Change,UNHCR,≤100,14
218066501942820,Carmine Pacente,Carmelo Iannicelli,≤100,1
109918387978015,沒有中間商賺差價,These ads ran without a disclaimer,≤100,1
168026487115699,Paolo Micheli,Paolo Micheli,≤100,2
2270196856358992,PHYD,PHYD,≤100,2
153967571694403,Led Italia,LED Italia S.r.l,≤100,14
2797201316986482,Annalisa Tardino,Annalisa Tardino,≤100,1
674115289288309,Silenzi e falsità della stampa italiana,MFM,≤100,1
147451502073583,In Migrazione,In Migrazione,≤100,6
1770652439910647,Laura Corrotti,Laura Corrotti,≤100,2
355710427861591,Fratelli d'Italia,Fratelli d'Italia,≤100,1
100512382575024,Associazione Tutela Escursionisti e Scialpinisti,Pierpaolo Mori,≤100,2
1270803046282498,Emanuela Zappone,Emanuela Zappone,≤100,8
304156473074256,Niccolò Carretta,Niccolò Carretta,≤100,2
220873614600952,Coirag,C.O.I.R.A.G.,≤100,3
516137358517790,Massimiliano Valeriani,Massimiliano Valeriani,≤100,5
427275734014961,Fabio Altitonante,Fabio Altitonante,≤100,4
1445140735745708,Caritas Senigallia Onlus,Fondazione Caritas Senigallia Onlus,≤100,1
632293670210633,Ex OPG Occupato - Je so' pazzo,Ex OPG - Je so' pazzo,≤100,2
111890004059243,Paolo Romano,Paolo Romano,≤100,2
104151188099532,ViviitaliaTv,viviitaliatv,≤100,2
102885128830021,Jacopo Dozio,Jacopo Dozio,≤100,1
105559678948738,near.ita,These ads ran without a disclaimer,≤100,1
105296361571631,FGS srl,FGS srl,≤100,1
19050847431,Terra,Terra!,≤100,6
1520999751563200,Gruppo CAP,Gruppo CAP,≤100,1
409442125822365,Studio Legale Lombardo,Studio Legale Lombardo,≤100,1
1486718904933717,Compagnia di San Paolo,Compagnia di San Paolo,≤100,2
101673229320008,Unità di crisi sanitaria - Basilicata,Unità di crisi sanitaria - Basilicata,≤100,2
377901329389619,Ener2Crowd,Ener2Crowd,≤100,6
496832277162537,Vincenzo Sofo,Who Knocks S.R.L.,≤100,14
205094896368318,Albatros,Albatros S.r.l.s.,≤100,1
104112951913918,End The Slaughter Age,Filippo Maria Borsellino,≤100,1
194123260626794,Pierfrancesco Majorino,Pierfrancesco Majorino,≤100,258
1083046895235178,Valuta l'aria,These ads ran without a disclaimer,≤100,1
129614623725639,Cesvi Onlus,Cesvi,≤100,2
980902805326626,Gregorio Mammì,Gregorio Mammí,≤100,1
158131564841105,Giorgio Maria Bergesio,Giorgio Maria Bergesio,≤100,3
127839944083908,Robby Giusti,Roberto Giusti,≤100,1
793211171059364,Francescani per la Vita,Francescani per la Vita,≤100,3
381647298581035,Rumundu,Rumundu,≤100,2
583229838437691,Conflavoro PMI,Conflavoro PMI,≤100,4
100526932939135,Best Life,These ads ran without a disclaimer,≤100,3
237766776701553,Antonio Pompeo,Antonio Pompeo,≤100,3
1023113877895072,Maria Laura Orrù,Maria Laura Orru,≤100,1
219708888198414,Fondazione Giangiacomo Feltrinelli,Fondazione Giangiacomo Feltrinelli,≤100,1
1035757379850845,Rosanna Conte,Rosanna Conte - Europarlamentare della Lega,≤100,3
1948843311809719,Alessandro Corbetta,Alessandro Corbetta,≤100,3
208046335427,Coop Alleanza 3.0,DGMP di Montevecchi N & C snc,≤100,2
112020941497075,Generazione EU,Generazione EU,≤100,1
673109029772554,Marco Campomenosi,Marco Campomenosi,≤100,2
105796680963553,Gruppo Editoriale La Scuola SEI,Editrice La Scuola,≤100,6
103679615743761,Avvocato Angelo Melone - Console del Congo,Angelo Melone,≤100,1
486228231540331,Partito Animalista Italiano,Cristiano Ceriello,≤100,3
2613707698646326,Pop Edizioni,POP EDIZIONI SRL SRL,≤100,4
104891121410035,eXL magazine,iDNA,≤100,2
181864685188048,Maurizio Marrone,Maurizio Marrone,≤100,1
1942760395965996,Passaggio al Bosco Edizioni,Passaggio al Bosco Edizioni,≤100,7
254173834645699,Alì supermercati,These ads ran without a disclaimer,≤100,1
110009687594619,Edoardo Casati - Candidato consigliere regionale,Edoardo Casati,≤100,1
1093490774167486,Giovanni Corrado Sindaco,Giovanni Corrado Sindaco,≤100,2
153226661931217,I Cittadini per Angelo Niceta,Manfredo Gennaro,≤100,1
1506899926282450,Fondazione UNA,Fondazione UNA Onlus,≤100,7
100354602590593,Carlo Alberto Tregua,Ediservice srl,≤100,1
1962271387367370,Francesca De Vito Consigliere Regione Lazio,Francesca De Vito,≤100,1
124450774313284,Etica Sgr,Etica Sgr,≤100,7
116181541819083,Nicola Fratoianni,Nicola Fratoianni,≤100,4
1676582112422226,Walter Zalukar,Walter Zalukar - Gruppo Misto Consiglio Regionale FVG,≤100,9
105697815298,Andrea Zanoni,Andrea Zanoni,≤100,5
1618078638446744,4G Energia,slashto,≤100,5
455397594500153,Livio Valvano,Livio Valvano,≤100,1
186799161499691,Libraccio,D.M.B. S.r.l.,≤100,4
393452754097302,Solarcenter,Archimede s.r.l.,≤100,1
335126483234062,Maurizio Acerbo,Maurizio Acerbo,≤100,1
210270519580762,Francesco Italia Sindaco,Francesco Italia Sindaco,≤100,1
1583906838560814,Noi che credevamo,Noi che credevamo,≤100,2
800987386900455,Noi Avvocati,Noi Avvocati - Almost Blue,≤100,7
458027194373390,Possibile,Possibile,≤100,1
897415983693569,Gas Sales Energia,Gas Sales Energia,≤100,3
431856433578503,IT Health Fusion,IT Health Fusion,≤100,2
