Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,11992,12
311627208673,WWF UK,WWF UK,7275,62
102639461303190,Fair Pay For All,Fair Pay For All,6857,193
6233536938,War Child UK,War Child UK,5821,22
408582579294175,UK government,UK Government,4570,4
7715002593,UNICEF UK,Unicef UK,3731,84
9250349228,Greenpeace UK,Greenpeace UK,2559,42
10499876484,Compassion in World Farming,Compassion in World Farming,2559,111
10677003998,Shelter,Shelter,2384,357
7214031395,Oxfam Great Britain,Oxfam Great Britain,2359,38
799576543492660,The Week Junior,The Week Junior,2292,59
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2285,68
348366988862054,Oxfam Campaigns,Oxfam Great Britain,2101,13
13047522725,Crimestoppers,Crimestoppers,1897,168
841894835830532,Electoral Commission UK,Electoral Commission UK,1806,59
10114144851,NSPCC,NSPCC,1730,13
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1679,12
208573062515662,Freedom from Torture,Freedom from Torture,1555,92
25749647410,The Labour Party,The Labour Party,1482,734
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1192,60
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,1151,12
514212165305248,Leigh Day,Leigh Day,1129,33
158077247591710,Refuge,Refuge,1081,38
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1012,14
200786289976224,The Scottish Government,The Scottish Government,1000,13
7527864602,WaterAid UK,WaterAid UK,968,49
165099760197787,Welsh Government,Welsh Government,915,326
241312696375349,National Education Union,National Education Union,894,3
35671512696,World Animal Protection UK,World Animal Protection UK,837,41
19895907944,CAFOD,CAFOD,830,64
121936349543,World Vision UK,World Vision UK,770,46
139695000173,Good Energy,Good Energy,763,28
268801635305,Breast Cancer Now,Breast Cancer Now,744,5
97116898596,Sightsavers,Sightsavers,728,60
1613092172114946,DWP Digital,Department for Work and Pensions,717,6
7624294394,Amnesty International UK,Amnesty International UK,698,40
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",679,11
107310464728068,Britain Remade,BRM Futures Limited,665,20
59367068326,The Ramblers,The Ramblers,642,20
54779960819,United Nations,United Nations with Facebook Ad Credits,641,2
1586251881644270,Keir Starmer,The Labour Party,591,125
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),591,24
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,590,20
47612991154,Dignity in Dying,Dignity in Dying,584,10
177855115588808,The Week UK,The Week UK,569,25
7043497714,Christian Aid,Christian Aid,564,8
358126247463,Speech and Language UK,Speech and Language UK,550,3
26698813123,British Red Cross,British Red Cross,548,15
220543443746,International Rescue Committee - UK,International Rescue Committee UK,544,20
117476785190,Save the Children UK,Save the Children UK,543,14
185677149392,HM Armed Forces,Ministry of Defence,542,2
116625838402686,FareShare,FareShare,541,68
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,536,3
92091819033,Ministry of Defence,Ministry of Defence,524,2
103662352102391,Family Debt Help,Ian Keith Parsons,503,10
21242962092,ClientEarth,ClientEarth,500,12
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,454,11
192492137520412,HETAS,HETAS,417,2
195754307110390,Right To Life UK,Right To Life UK,393,4
442816382865338,Social Security Scotland,Social Security Scotland,382,9
9580139707,Battersea,Battersea,382,4
1660600037490738,Guardian Labs,Guardian Labs,376,19
108951391565231,Help to Heat,Huw John Llewellyn,359,9
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,358,9
200006375787,38 Degrees,38 Degrees,355,4
101958682650112,ESG UK,Energy Saving Grants,348,62
18168505158,The Woodland Trust,Woodland Trust,334,34
274651352565844,Oltco Ltd,Oltco Ltd,327,115
112712550420527,Ekō UK,SumOfUs,321,1
248887561894779,Home Energy Scotland,Home Energy Scotland,312,2
40409120801,Refugee Council,Andrea Corinaldesi,302,4
40952091012,Asthma + Lung UK,Asthma + Lung UK,296,1
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),287,53
18044497940,Plan International UK,Plan International UK,284,40
13695746395,Guide Dogs UK,Guide Dogs,282,4
18366996074,War on Want,War on Want,274,17
122052607808255,CAGE,CAGE,270,3
