Location name,Amount spent (EUR)
Andalusia,2923
Aragón,779
Balearic Islands,434
Cantabria,151
Castilla y Leon,540
Castilla-La Mancha,442
Cataluña,3274
Comunidad Valenciana,1565
Comunidad de Madrid,2318
Extremadura,417
Galicia,841
Islas Canarias,1147
La Rioja,≤100
Navarra,505
País Vasco,984
Principality of Asturias,305
Region of Murcia,370
Unknown,≤100
