Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3898,37
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,2547,6
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1631,5
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1297,35
57544755889,Amnesty International Polska,Amnesty International Polska,1121,28
228168274881,wysokieobcasy,wysokieobcasy,1014,11
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,821,24
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,757,10
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,645,121
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,626,13
513969188677442,Compassion Polska,Compassion Polska,612,18
54779960819,United Nations,United Nations with Facebook Ad Credits,594,9
339855706171439,Dobra Fabryka,Dobra Fabryka,580,15
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,513,1
178362315106,European Parliament,European Parliament,472,4
203627442993022,Portal Oświatowy,Wiedza i Praktyka,468,6
144808095552639,ING Polska,ING Polska,447,4
273827962690526,Otwarte Klatki,Otwarte Klatki,413,2
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,396,7
1683534065241470,OKO.press,OKO.press,339,13
50063176484,TVN24,TVN,311,16
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,294,19
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),294,5
142614625077,WWF Polska,WWF Polska,282,6
432445257544169,Global City Community,These ads ran without a disclaimer,262,10
475584852475176,Pozytron,Bartłomiej Jan Ginter,237,8
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,226,28
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,206,16
345491219548126,EKOVO,These ads ran without a disclaimer,206,1
111778487054045,TOGETAIR,Kamil Magot,202,1
107010907929210,Praca w Allegro,Allegro,200,1
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",196,9
101927015813203,Kilowatogodziny oszczędności,These ads ran without a disclaimer,183,1
111536078074010,Strefa Logopedy,Wiedza i Praktyka,176,2
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,165,11
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,157,8
312204349288060,Mariusz Gosek,Mariusz Gosek,152,6
173086948664,Infor.pl,Infor.pl,148,8
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak,129,1
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,124,4
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,119,6
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,118,4
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,117,4
178415208919146,Solidarna Polska,Solidarna Polska,117,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,102,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,102,1
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,8
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,2
101469002338303,Idea 3W,These ads ran without a disclaimer,≤100,1
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100,2
1227194230675141,Pratia,Pratia SA,≤100,3
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100,11
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100,1
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100,5
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100,36
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej Śliwka,≤100,5
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100,1
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100,4
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,≤100,1
311278685609822,Fundacja Centaurus,Fundacja Centaurus,≤100,4
191692377852289,Fundacja Instytutu Matki i Dziecka,These ads ran without a disclaimer,≤100,1
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100,2
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,7
