Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,185140,114
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,71372,86
101450529671208,Saalu Dora Selavu Dora,selavudora.com,70989,119
109545244848137,Crafto,Kutumb App,46573,23
109937650579639,discovery+,discovery+,40400,24
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,40095,76
209945362405121,Gaurav Gupta,These ads ran without a disclaimer,36170,5
104211439033799,Jagane Kavali,Jagane Kavali,33378,57
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,29633,29
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,27183,45
108788202141330,En Mann En Makkal,En Mann En Makkal,26534,14
105311675800052,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,26061,34
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,25367,1
118554107945158,"Badlenge Sarkar, Badlenge Bihar",badlengesarkarbadlengebihar.com,24552,63
544920495569144,CP Joshi,CP Joshi,20787,9
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,19044,21
132689140088396,smilefoundation,smilefoundation,18380,47
347337386104390,Ramachandra Yadav,Ramachandra Yadav,17578,9
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,16703,4
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),14413,52
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,13208,3
201603136706772,DPR Chhattisgarh,Clarion IT,13165,11
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,11413,6
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,9690,32
103782051383159,School of Politics,School of Politics,9260,36
805526169610318,Shubhashray Housing India,shubhashray housing india,8979,10
112058781694921,Fiigs India,Lebhaari,8008,13
270666596375251,Jhatkaa.org,Jhatkaa.org,7922,21
100146859467552,Pirojsha Godrej Foundation,Pirojsha Godrej Foundation,7161,6
479998865355592,Aditya Birla Group,Aditya Birla Group,6763,8
1947296068903392,Vinay Saxena,Vinay Saxena,6707,8
30290552843,Greenpeace India,Greenpeace India Society,6693,27
1510631479236816,Hawa Badlo,Interactive Bees Pvt Ltd,6640,27
634229723611650,Yuva Galam,Showtime Consulting,6434,12
108320575192752,मजबूत बनता मध्य प्रदेश,मजबूत बनता मध्य प्रदेश,6050,28
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,5934,29
111420971971700,उज्जैन वाले,उज्जैन वाले,5895,31
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,5844,26
127418046946464,Poster Nation,Poster Nation,5837,8
102599195635072,Apna Mama Ayega,Apna Mama Ayega,5710,8
21169267101,Give,Give,5209,12
108080828884036,Gehlot Phir Se,DesignBoxed,5164,9
123405501008524,Mercedes-Benz India,Mercedes-Benz India,5087,3
735039576525115,Josh Talks,Josh Talks,5077,2
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,5021,7
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),5004,3
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,4987,5
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,4954,24
114233898263244,Indian Compass Videos,theindiancompass.com,4785,66
109986065209042,Mera Apna Rahul,MeraApnaRahul,4779,8
111794268600402,ग्वालियर की गूंज,ग्वालियर की गूंज,4683,21
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,4669,20
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,4494,2
165714096933078,Piyush Goyal,Piyush Goyal,4403,2
111986121488075,"भव्य प्रदेश, मध्य प्रदेश","भव्य प्रदेश, मध्य प्रदेश",4318,20
293156627556893,Prashant Bumb,Prashant Bumb,4277,3
110073434980235,Mera Madhya Pradesh,Mera Madhya Pradesh,4253,22
797927846899300,Flag Foundation of India,Flag Foundation of India,4131,6
403923250035397,Murli Ram Gurjar,Murli Ram Gurjar,4117,4
524774741256391,Kailash Raj Saini,Kailash Raj Saini,4116,5
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),4088,75
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,4046,4
118172601287726,जियो जबलपुर,जियो जबलपुर,3984,20
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,3900,14
112918833950965,Nanna Goal,Nanna Goal,3883,8
105856108971005,Shiv Rajya,Shiv Rajya,3861,14
108031222313207,इंदौरी भिया,इंदौरी भिया,3860,14
330760810293224,HelpAge India,HelpAge India,3843,68
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,3773,14
444465999456731,योगेश्वर राजू सिन्हा,योगेश्वर राजू सिन्हा,3712,7
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,3650,12
105209472211637,Voice of Andhra,Voice of Andhra,3605,13
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,3599,28
102537739533421,रीवा की राय,रीवा की राय,3584,17
132689140088396,smilefoundation,Smile Foundation,3490,8
221256415973730,Ankuram IVF,Ankuram IVF,3472,8
199784244073932,Arjun Tiwari,Arjun Tiwari,3440,1
107414168269023,Telangana Atma Gouravam,Telangana Atma Gouravam,3393,21
102584546049699,Kamal Nahi Kamalnath,Kamal Nahi Kamalnath,3283,7
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,3259,19
106360817568437,Daulat Singh Faujdar Nadbai,Daulat Singh Faujdar Nadbai,3179,22
897056127025640,InKhabar,InKhabar,3152,7
168545223213479,Omprakash Hudla,Omprakash Hudla,3048,1
113484060843656,The Unmute,The Unmute,3030,3
457851894657063,BYOH Rishta - Uttarakhand Matrimonial Service  ब्योह रिश्ता,PSL SOLUTIONS,3009,2
265195530302394,Balasaheb Thorat,Inspire,2995,5
1614689125343644,SILAII,SILAII,2925,7
108992338707380,Ankur Warikoo Courses,These ads ran without a disclaimer,2907,11
794494570665140,Rathod Bapurao,Rathod Bapurao,2886,57
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,2816,4
100214898257722,Bhak Budbak - भक बुड़बक,Bhak Budbak - भक बुड़बक,2760,49
104671205675253,Patrika Foundation,Patrika Foundation,2639,12
109602460457417,न्याय 24 न्यूज़,न्याय 24 न्यूज़,2637,4
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,2620,20
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),2554,33
102715296085726,Neta Ji,Awesomebyte,2500,1
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,2485,1
384000501947350,Devendra Yadav,Think First,2459,3
248431212597208,MP बोले फिर भाजपा,MP बोले फिर भाजपा,2408,16
104498182955926,Tetra Pak  India,These ads ran without a disclaimer,2395,1
586574801848194,Sunil Mendhe,Sunil Mendhe,2381,3
110082531452800,Kotak811,These ads ran without a disclaimer,2344,1
115738097780657,लाडके मुख्यमंत्री- एकनाथ शिंदे,लाडके मुख्यमंत्री- एकनाथ शिंदे,2313,4
994578073995343,B. L. Verma,B. L. Verma,2287,29
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,2278,8
296002831234834,Swapnil Kothari,Swapnil Kothari,2233,5
1108242266050014,Mohan Lal,Mohan Lal,2218,13
132495066874513,GAIL (India) Limited,Interactive Bees Pvt. Ltd,2205,7
192521040920017,Dr. Khetaram Kumawat,Dr. Khetaram Kumawat,2168,3
1384169104959232,Sardarbhai Chaudhari - BJP,Sardarbhai Chaudhari - BJP,2165,5
103166942094469,Lakhan Singh Dangi,Lakhan Singh Dangi,2126,3
160271429148070,Vikram Goud,Vikram Goud,2094,3
106253252173942,Ramchandra Sardhana,Ramchandra Sardhana,2072,2
247698975430137,Basava Nadina Bhagiratha,Basava Nadina Bhagiratha,2067,1
147699975283367,Ranajagjitsinha Patil,Trimurti Techserv Pvt. Ltd.,2066,6
543480122394025,Prathipati Pullarao,Prathipati Pullarao,2065,2
223346781639976,Kottaram Silks & Sarees,These ads ran without a disclaimer,2056,1
520589794984505,Ved Prakash Sharma,Ved Prakash Sharma,2029,9
107641038768883,Kartavyam Nasha Mukti Kendra,Kartavyam Nasha Mukti Kendra,2029,4
667560657014524,Mahendra Singh Solanki,Swanit Infotech,2022,1
394168494317389,MIT World Peace University,MIT World Peace University,2020,11
110113242150204,ఆంధ్ర భవిష్యత్తు,Ap Feedback,2018,1
2248485428700495,Global Leaders Awards,Global Leaders Awards,2011,1
100735178208398,Udyami India,Samadhan Samiti,2005,2
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2003,1
109455494014847,Lead IAS,Lead IAS,1999,2
556460937783583,SHAIK Mohammed IQBAL - MLC,SHAIK Mohammed IQBAL - MLC,1987,2
112933628463379,Simrat Kaur Sandhu,Brand Balance,1979,6
111812031931431,Jan Samman Jai Rajasthan,Jan Samman Jai Rajasthan,1973,1
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,शासन आपल्या दारी - Shasan Aaplya Dari,1968,3
107878575961821,Sukhbir Singh Badal,Shiromani Akali Dal,1947,1
109761007457435,SriGanesh - Cantonment,SriGanesh - Cantonment,1928,9
145755812696400,Tarun Bhanot,Tarun Bhanot,1922,36
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,1880,2
1557361624498223,Sunny Nimhan,Sunny Nimhan,1867,7
521087391666842,Dr.Rajesh Babal,Dr.Rajesh Babal,1864,5
854256021383031,Vinod Sevan Lal Chandrakar,Think First,1861,17
176104589110851,IEEE,These ads ran without a disclaimer,1860,1
715515095146698,Gandra Venkataramana Reddy,Gandra Venkataramana Reddy,1854,7
605390272841833,Shrirang Appa Barne,Shrirang Appa Barne,1787,3
108102345201383,Pappu Gappu - पप्पू गप्पू,Pappu Gappu - पप्पू गप्पू,1748,10
141491449241356,Ranjitsinh Mohite Patil,Ranjitsinh Mohite Patil,1728,4
2674556322574193,धर्म रक्षक धामी,धर्म रक्षक धामी,1728,4
194459837556472,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,1712,1
112709838355954,Prachar99,Prachar99,1691,1
102526615604654,Aatral Ashok Kumar,Aatral Ashok Kumar,1675,4
111238897139658,Jitu Thakur,Jitu Thakur,1666,6
114592314849721,Sunil Maheshwari,Sunil Maheshwari,1665,12
103251851710926,Akula Srivani,Akula Srivani,1648,9
153891144797146,Uttam Kumar Reddy,Uttam Kumar Reddy,1647,2
389752501477150,Chhagan Bhujbal Fan Club,Outstretch Analytics and Media,1632,4
106192635071349,PLPB,PLPB,1626,4
108651838935342,P L Raja Mandhwani,Digitix Media,1624,11
466642616726169,Parul University,Parul University,1620,17
101781849557465,Mahaveer Katariya,Mahaveer Katariya,1617,4
239465686127772,Jakkidi Prabhakar Reddy,Dominate Digital World,1573,3
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,1551,2
113207704780878,Anurag Dhanda,Anurag Dhanda,1544,3
1978240835728263,Virendra Sharma Hawamahal,Virendra Sharma Hawamahal,1540,11
108271762113626,Stand Up. Act,Breakthrough Trust,1534,16
334992293683612,Dr. Pramod Sawant,Dr. Pramod Sawant,1525,1
1552490898320987,Satyanarayan Patel,Satyanarayan Patel,1521,4
101676156079999,Prabhakar Sanjaykaka Patil,Prabhakar Sanjaykaka Patil,1514,1
107334185444129,Charitism Global,Charitism Global,1506,1
100341472149543,Naveen Goyal,Naveen Goyal,1498,6
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,1494,11
138323482894268,Taruni,Taruni,1488,5
435124759989017,Yogendra Singh Mandloi,Yogendra Singh Mandloi,1484,6
167118396824153,Akshay Kanti Bam,Akshay Kanti Bam,1464,4
110115671863420,Kacche Din,Kacche Din,1463,3
107011868950890,মোদীৰ সৈতে অসম,মোদীৰ সৈতে অসম,1434,27
111243388422067,Sardul Singh Kang SriKaranpur,Sardul Singh Kang SriKaranpur,1425,4
351633781843801,Ashok Katariya,Ashok Katariya,1416,7
225880470895137,I Am Congress,I Am Congress,1406,4
1613686538669654,Ashok Singhal Foundation,Digital Xplode,1405,10
685881558130468,Kamal Nath,Kamal Nath,1397,9
616449045100031,Are yr firrrr pyr hogyaaaa,These ads ran without a disclaimer,1396,1
1742889082665547,BJP Mizoram,Bharatiya Janata Party,1346,9
107409802039383,Har Haath Shakti,Har Haath Shakti,1338,3
450326391674911,Allianz,These ads ran without a disclaimer,1333,1
103361076136454,एडवोकेट कृष्ण सहारण मदेरां,Leadtech,1319,8
103403614933648,M Raghunath Yadav,Tidal Digtal Tech,1318,4
438039076647417,Dr. Anirban Ganguly,Dr. Anirban Ganguly,1284,2
442710802417591,Baljeet Yadav,Baljeet Yadav,1275,1
618241501576947,Vinayak Nimhan,Vinayak Nimhan,1272,4
648392601873373,Ashok Chandna,Ashok Chandna,1272,5
715957668600858,Garima Devi Sikaria,Garima Devi Sikaria,1269,2
1042131209145669,Ch. Kanwar Pal,Ch. Kanwar Pal,1262,5
438830999958384,Basant Agrawal,Basant Agrawal,1260,4
120989550977829,Yogi Tak,Yogi Tak,1258,4
118837474478228,Northeast With NaMo,Northeast With NaMo,1257,34
1807761416182426,Kamal Midha,Kamal Midha,1250,1
102435908872240,Hari Prasad Baliwal,Hari Prasad Baliwal,1238,4
110834131975270,Namburu sankar rao,Namburu sankar rao,1229,5
678876002499539,Mohd Shamim Khan,MEGA TRENDS ADVERTISING LTD,1226,6
109213711234020,मी एकनाथ समर्थक,Shinde Sahab Fans,1221,4
100762542829131,S Satyanarayana Rao,JP Business Solutions,1200,4
283050962056557,Rohit Sardana and Sudhir Chaudhary Fan Club,Adv Tech,1194,2
290322331649534,Dr Tushar Rathod - तुषार राठोड,Dr Tushar Rathod - तुषार राठोड,1184,12
114874325007811,D Mankar,Its My Design,1182,3
