Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,530787,2
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),401666,19
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,234253,12
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,208430,5
103527991214141,Cero DICOM,Cero Dicom,194173,7
116896819680750,Flamin hot,These ads ran without a disclaimer,142227,2
106057278350931,TelcoNews,TelcoNews,129542,7
228557190541436,BancoEstado,BancoEstado,104907,12
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,100555,12
1548643738480723,Asistencia Deudores,Asistencia Deudores,97871,2
580663538777736,Consejo Minero,Feedback Comunicaciones,95953,4
105798328215264,Asistencia Familia,Asistencia Familia,88568,6
103463095024719,Curiocity,Curiocíty,77389,8
386423238164424,Enel Chile,Enel Chile,67466,1
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,66876,2
179469489118356,UDLA Chile,UDLA Chile,46819,6
558224964238853,Anglo American,Anglo American,46219,4
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,4
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,40122,6
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,38750,7
102019462029011,V más V,V más V,37853,4
243541299064994,Red Biobio,Diarios en red,36171,9
372456629467521,Red Los Lagos,Diarios En Red,36171,9
371453409556353,Red Coquimbo,Diarios en Red,36171,9
285417644878678,Red Antofagasta,Diarios En Red,36171,9
110835964029132,Var Constitucional,Var Constitucional,36075,6
211676538936148,Fundación Reforestemos,Fundación Reforestemos,33607,3
1440240282902180,Teck,These ads ran without a disclaimer,32275,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29523,1
103916934813191,HIF,HIF Global,28042,2
256214294989170,DaleProfe,daleProfe,25492,12
109453328902388,RNxChile,Retarget,24949,4
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,24857,4
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,24394,2
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,21871,3
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,20188,8
113838817025219,Coperiodistas,Coperiodistas,20188,2
104487498154013,Agenda Transparencia,Agenda Transparencia,20188,2
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,19347,2
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,18809,7
26929188652,El Observatodo,MiVoz.cl,17332,33
295886120554128,Polpaico,Cemento Polpaico SA,14282,1
144688392999729,Cimech 3D,These ads ran without a disclaimer,13459,1
112414063439760,DeliBest Chile,Brecha Digital Consultores,12973,11
100306353029408,Shop Todo en Uno,These ads ran without a disclaimer,11331,2
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,9268,1
212862908741975,Acoger,These ads ran without a disclaimer,8717,1
761606963919174,Somos Aclara,Somos Aclara,8499,2
922533087852291,Luis Malla Diputado,Luis Malla Diputado,8136,2
212672485793114,Frank Sauerbaum,Frank Sauerbaum,7990,2
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,7113,2
1567607313249689,Cristobal Martinez Diputado,Cristobal Martinez Diputado,7000,1
104224427947088,Circula el Plástico,Metrix,6729,1
78239901502,Diario Financiero,Grupo DF,6729,15
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,6729,1
113540781539326,Workmed,Workmed,6335,5
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,6330,3
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,6155,1
118974348725735,Nataly Campusano,Nataly Campusano Díaz,5907,1
317374934946185,AIEP,Instituto Profesional AIEP,5888,1
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,5860,9
173417548106840,Natalia Romero,Natalia Romero,5763,5
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,5346,1
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,5324,6
109626371709961,Salmones Austral,Salmones Austral,5160,4
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,4957,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,4888,7
110309894432662,Gerald Castillo - Concejal Ovalle,Gerald Castillo - Concejal Ovalle,4835,2
518029991591379,Carlos Soto Alcalde,Carlos Soto Alcalde,4604,1
68846675598,Jaime Mulet - Diputado por Atacama,Jaime Mulet - Diputado por Atacama,4564,2
104684192398328,Francisco Corral Macías,SocialClick Ads,4469,3
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,4206,2
