Location name,Amount spent (USD)
Ad Dakhiliyah Governorate,≤100
Al Batinah North Governorate,≤100
Al Wusta Governorate,≤100
Ash Sharqiyah North Governorate,≤100
Dhofar Governorate,≤100
Musandam Governorate,≤100
Muscat Governorate,≤100
