Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
121863964566067,Policybazaar,These ads ran without a disclaimer,150951,5
109937650579639,discovery+,discovery+,38695,48
479998865355592,Aditya Birla Group,Aditya Birla Group,31360,4
349255958442248,VBJ,VBJ,30290,33
349222085840969,Youth in Politics,Indian Political Action Committee,23580,65
21169267101,Give,Give,20190,32
109545244848137,Crafto,Kutumb App,19127,17
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,18359,4
343731449001203,Dainik Savera,Mohit Johari,18103,11
30290552843,Greenpeace India,Greenpeace Environment Trust,17830,63
107395897271506,Kutumb,Swatantra Verma,17363,29
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,16986,1
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,13722,4
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,12322,38
245708465537707,Bhupesh Baghel,Bhupesh Baghel,12112,13
1300867529986340,Mutual Funds Sahi Hai,These ads ran without a disclaimer,12010,2
1521106071438318,CMO Chhattisgarh,Clarion IT,11588,9
108080828884036,Gehlot Phir Se,DesignBoxed,11388,44
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,10237,10
270666596375251,Jhatkaa.org,Jhatkaa.org,9559,10
109759257551393,Pro Punjab Tv,Pro Punjab Tv,8818,18
115518501869633,Axis Bank,These ads ran without a disclaimer,8817,3
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,8485,18
316365575140365,Rozana Spokesman,Anish Singh,7950,21
1980147418956206,Ranjeetsingh Hinduraoji Naik Nimbalkar,Ranjeetsingh Hinduraoji Naik Nimbalkar,7699,6
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,7283,4
106567631300522,The Shinde Sena,Future Ready Media,6922,4
841171029605948,India News,India News,6830,6
103782051383159,School of Politics,School of Politics,6701,18
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,6668,3
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,Inuxu Digital Media Technologies Private Limited,6504,19
224618077692752,Sanjay Tandon,CosMark Media Pvt Ltd,6429,49
115518501869633,Axis Bank,Axis Bank,6293,6
127187187348820,Kaspersky,These ads ran without a disclaimer,6205,1
104516512296314,Kartikeya Sharma,Kartikeya Sharma,6186,5
102177112507392,Aapanna Hastham,Aapanna Hastham,6093,8
1521106071438318,CMO Chhattisgarh,IVS Corporation,5753,2
797927846899300,Flag Foundation of India,Flag Foundation of India,5709,6
132689140088396,smilefoundation,smilefoundation,5582,9
449378495112356,Swades Foundation,Swades Foundation,5241,4
100542613067919,कलेशनाथ,We Virtual Media,5229,9
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,5090,11
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,4737,11
286385214770352,Hindu Sena,Trupti Ritesh Bhagat,4635,6
105694157994685,Pass Pass Maze,These ads ran without a disclaimer,4480,3
165714096933078,Piyush Goyal,Piyush Goyal,4447,2
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,4378,3
163751763980552,Radheshyam Upadhyay,Radheshyam Upadhyay,4149,11
108273122288080,नर्मदा लाइव,mindmediaz,4133,7
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,4008,14
101821122938734,मामा का मध्य प्रदेश,We Virtual Media,3941,8
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3763,23
897056127025640,InKhabar,InKhabar,3735,4
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3683,3
132689140088396,smilefoundation,Smile Foundation,3601,12
884935988188624,Tokyo Gov,These ads ran without a disclaimer,3485,1
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,3483,56
811055169008794,Dr. Bonthu Rammohan,Ram Mohan Bontu,3444,2
106321979151613,जन जन के शिवराज,mindmediaz,3443,4
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,3404,1
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,3383,50
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3377,4
30702412762,NewsX,NewsX,3089,4
2025274010873024,Thokala Srinivas Reddy,Sanvi Kreations,3058,6
102715296085726,Neta Ji,Deepak Mehla,3056,1
107108298967560,Pleasant oh6,These ads ran without a disclaimer,3008,2
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,2975,10
317042561720861,Sunil Deodhar,Sunil Deodhar,2953,13
153368994747431,PepsiCo India,PepsiCo India,2930,3
102685919284036,Sanjay Kumar,Shubham  Kumar,2890,11
116335494752367,Aamchi Mumbai - आमची मुंबई,Aamchi Mumbai - आमची मुंबई,2861,4
239274382791862,Ashok Lahoty,Ashok Lahoty,2825,8
117862321216853,ਸੂਝਵਾਨ ਪੰਜਾਬ - Soojhwan Punjab,Rise Solution,2784,32
1399553863632546,Kolan Hanmanth Reddy,Kolan Hanmanth Reddy,2737,8
111604301898917,OM Prakash - राजू झा,Clickiexpress,2681,4
532582040125177,Polkhol Maharashtra - Kantikumar Jain,Kantikumar Harakchandji Jain,2638,2
667560657014524,Mahendra Singh Solanki,Swanit Infotech,2630,2
922534064468145,Capt. Meenu Beniwal,Jasvinder,2605,4
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,2489,3
104415139290895,मी मराठी - Me Marathi,Me Marathi,2488,3
104418341762895,Anjishnu Chakraborty,Snehasis Chakraborty,2478,1
108320575192752,मजबूत बनता मध्य प्रदेश,Ayush Gupta,2455,16
104264108977681,Esperanza Global,Esperanza Global,2438,4
101571686227986,Fans of ਦੀਪ ਸਿੱਧੂ - Deep Sidhu,Real Social,2435,18
189271178483352,Five Lotus Indo German,Five Lotus Indo German,2348,16
111986121488075,"भव्य प्रदेश, मध्य प्रदेश",Ayush Gupta,2320,15
389557067910726,Arvind Menon,Abhishek Shukla,2299,14
108531050841926,Shanu Yadav,Shanu Yadav,2296,12
1464107573864436,Lalit Yadav,Lalit Yadav,2294,7
175198709532974,Bhabesh kalita ভৱেশ কলিতা,Suryanetram,2290,6
994578073995343,B. L. Verma,Sourabh Arvind Dubey,2234,23
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,2232,25
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,2186,7
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,2172,5
188872144758,CCTV,These ads ran without a disclaimer,2151,1
