Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,13516,8
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,5686,5
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,3261,2
109493084543028,Four Corners with Tarar,NEXT TV,3243,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,3157,5
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,2439,6
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,2307,3
823788047675556,Call of War,These ads ran without a disclaimer,2217,2
543755195637715,Mian Aslam,Mian Aslam,2076,1
114071828294482,Golden Boy Fanatic,These ads ran without a disclaimer,1865,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,1678,4
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,These ads ran without a disclaimer,1563,2
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,1346,4
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,1250,4
117245297940276,Imtiaz Minhala,Muhammad Arslan Haider,1199,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1109,1
423670114403144,Trending in China,These ads ran without a disclaimer,1101,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1029,3
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",987,3
677173575779097,Muhammad Hanif Pitafi PP289,Muhammad Hanif Pitafi PP289,905,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,703,1
1862467990707098,Nasir Rahim Lodhi,Nasir Rahim Lodhi,628,2
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,600,1
107792052171890,Haji Ghulam Ali Governor Khyber Pakhtunkhwa,Mumtaz Ali,594,2
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,593,3
120437430938970,Syed Mohammad Kirmani,Syed Mohammad Kirmani,509,1
109812220412504,Musa Habib Raja,Musa Habib Raja,505,1
105690462092880,MM News Videos,MM Digital PVT LTD,504,1
97429917898,ProPakistani,ProPakistani,498,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,496,1
103430555733473,Raja Talia Saeed Khan,Raja Talia Saeed Khan,488,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,415,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,380,3
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,348,2
102159305744420,Adv Khanzada Nadeem Khan Official,Adv Khanzada Nadeem Khan Official,324,1
104699294839888,Pakistan Tribune,Pakistan Tribune,308,2
111116680295990,Haji Ayaz Khan Tareen PP 105,These ads ran without a disclaimer,304,1
111244015049287,Facts Check,Irtzaa Khan,300,1
2092924957605425,Solis,These ads ran without a disclaimer,261,1
114686688227433,Loan Way On 04,These ads ran without a disclaimer,257,1
109120380422173,Rana Sajjad,Rana Sajjad Hussain,238,1
844138379267044,My Point,MY POINT MEDIA (PRIVATE) LIMITED,211,1
101201205983426,Mian Athar Mahmood,Syed Raza Haider Zaidi,190,1
106429308893380,One Nation,One Nation,185,1
102718215543023,Pakistan Republic,Pakistan Republic,167,1
389438921109161,Touseef Abbasi,Touseef Abbasi,107,2
111951984000021,Mian Kamran Jalil Shah,Mian Kamran Jalil Shah,107,1
207514629334623,قراءات إفريقية,These ads ran without a disclaimer,≤100,1
164344500263690,Beijing Review,These ads ran without a disclaimer,≤100,1
103720225643302,Chaudhry ijaz Ahmad Ranian,These ads ran without a disclaimer,≤100,1
113614418310351,ایس ایم رانجھا این اے 80,Imtiaz Ahmad,≤100,1
416963101691139,Play360,These ads ran without a disclaimer,≤100,1
103797209326539,Clean Muridke Green Muridke,These ads ran without a disclaimer,≤100,1
189862017869223,Rai Allah Nawaz PP 101,Rai Allah Nawaz pp 101,≤100,1
109340860447329,Shreyanshi,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
168508139975104,CRI Türkçe,These ads ran without a disclaimer,≤100,1
156279764411149,Times Higher Education,These ads ran without a disclaimer,≤100,2
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
273161129539624,Khalid Javed Warraich,These ads ran without a disclaimer,≤100,1
1833604606926769,INDEE,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
