Location name,Amount spent (EUR)
Abruzzo,746
Aosta Valley,≤100
Basilicata,364
Calabria,1141
Campania,4393
Emilia-Romagna,3025
Friuli-Venezia Giulia,635
Lazio,4683
Liguria,1704
Lombardia,6492
Marche,1191
Molise,245
Piedmont,2781
Puglia,3508
Sardinia,1371
Sicilia,8452
Trentino-Alto Adige,540
Tuscany,4079
Umbria,752
Unknown,≤100
Veneto,2900
