Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
10677003998,Shelter,Shelter,10175,351
311627208673,WWF UK,WWF UK,9417,76
220543443746,International Rescue Committee - UK,International Rescue Committee UK,8255,151
97708339756,Action for Children,Action for Children,5007,62
7715002593,UNICEF UK,Unicef UK,4547,14
9250349228,Greenpeace UK,Greenpeace UK,3765,33
102639461303190,Fair Pay For All,Fair Pay For All,3733,94
7624294394,Amnesty International UK,Amnesty International UK,2401,71
37981137361,The Children's Society,The Children's Society,2271,72
21242962092,ClientEarth,ClientEarth,1991,68
514212165305248,Leigh Day,Leigh Day,1925,37
208573062515662,Freedom from Torture,Freedom from Torture,1840,127
799576543492660,The Week Junior,The Week Junior,1804,53
91484672241,Toilet Twinning,Toilet Twinning,1721,34
26698813123,British Red Cross,British Red Cross,1720,50
158077247591710,Refuge,Refuge,1528,43
18044497940,Plan International UK,Plan International UK,1286,78
13533633585,National Trust,National Trust,1262,2
7527864602,WaterAid UK,WaterAid UK,1254,60
13047522725,Crimestoppers,Crimestoppers,1167,120
35671512696,World Animal Protection UK,World Animal Protection UK,1162,41
121936349543,World Vision UK,World Vision UK,1086,27
166335402260,Scottish Water,Scottish Water,1053,17
117476785190,Save the Children UK,Save the Children UK,1017,8
348366988862054,Oxfam Campaigns,Oxfam Great Britain,961,1
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,921,6
39605200520,ActionAid UK,ActionAid UK,809,37
30349161852,Eden Project,Eden Project,802,14
165099760197787,Welsh Government,Welsh Government,801,199
353224381469808,ifaw,IFAW,770,19
268801635305,Breast Cancer Now,Breast Cancer Now,726,6
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,719,47
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),716,47
198081311536,"Natural History Museum, London",The Trustees of the Natural History Museum,709,22
1613092172114946,DWP Digital,Department for Work and Pensions,679,4
1645963095654688,Healthier Scotland,The Scottish Government,669,14
1660600037490738,Guardian Labs,Guardian Labs,659,31
722939897742608,The Co-operative Bank,The Co-operative Bank,636,12
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,632,17
200480966638039,Supremacy 1914,These ads ran without a disclaimer,621,1
59304777880,YMCA England & Wales,YMCA England & Wales,617,21
7569385657,Co-operative Party,Co-operative Party,615,3
117509421272,St Mungo's,St Mungo's,587,30
246872175166,Action Against Hunger UK,Action Against Hunger UK,583,67
40409120801,Refugee Council,Refugee Council,581,11
177855115588808,The Week UK,The Week UK,550,40
1046117708754519,Care4Calais,Care4Calais,540,33
101558386889,Shelter Scotland,Shelter Scotland,535,78
698773137204706,Give My View,Built-ID,517,14
260012884055691,Metropolitan Police Service,Metropolitan Police Service,458,10
116625838402686,FareShare,FareShare,450,40
490007667679401,Hugh James,Hugh James,401,6
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,391,7
249209468838241,Good Law Project,Good Law Project,370,74
106946654868342,Water's Worth Saving,Water UK,368,112
6233536938,War Child UK,War Child UK,362,36
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,358,1
101255718164248,350 UK,350.org,354,4
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,342,38
547761111920012,Anglian Water - Love Every Drop,Anglian Water,324,5
97116898596,Sightsavers,Sightsavers,320,8
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,265,9
7043497714,Christian Aid,Christian Aid,264,1
274651352565844,Oltco Ltd,Oltco Ltd,261,125
126686317362835,The HALO Trust,The Halo Trust,249,26
912590792245688,NHS Negligence Claims,Online Legal Limited,247,1
112712550420527,Sumofus UK,SumOfUs,246,1
6708565748,CBM UK,CBM UK,232,7
103835971750,Orbis UK,Orbis UK,229,1
138007436233900,Public Health Agency,Public Health Agency,220,3
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,219,3
107310464728068,Britain Remade,BRM Futures Limited,216,14
25749647410,The Labour Party,The Labour Party,210,794
110316635021293,UNDO,UNDO Carbon Ltd,205,1
107485499287,Reprieve,Reprieve,204,49
18168505158,The Woodland Trust,Woodland Trust,203,41
117476785190,Save the Children UK,These ads ran without a disclaimer,201,6
238394282845251,The Big Issue,The Big Issue,197,2
358706239805,Scope,Scope,192,10
143950688997864,London Recycles,London Waste and Recycling Board,192,21
47612991154,Dignity in Dying,Dignity in Dying,186,9
7214031395,Oxfam Great Britain,Oxfam Great Britain,185,16
241312696375349,National Education Union,National Education Union,176,10
110538548040758,Care2 UK,John Ayling & Associates,174,22
135456716565905,Guardian Jobs,Guardian Jobs,162,24
313376249090900,The Humane League UK,The Humane League UK,159,13
290498754454402,European Movement UK,European Movement UK,156,8
46074836918,The Trussell Trust,Trussell Trust,156,1
107154758854119,York and North Yorkshire Devolution,York and North Yorkshire Devolution,154,10
408582579294175,UK government,UK Government,150,1
105325515394672,Local Recovery,Local Recovery,149,7
112845639376,Refugee Action,Refugee Action,146,32
290658214934530,Nature Friendly Farming Network,Nature Friendly Farming Network,145,5
10986039307,VSO,VSO,144,35
353803611446846,WB Debtcare,Wylie & Bisset,144,2
1721275931466984,The Reclaim Party,The Reclaim Party,143,4
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,141,30
139695000173,Good Energy,Good Energy,140,29
