Page ID,Page name,Disclaimer,Amount spent (BBD),Number of ads in Library
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100,1
104853645903563,Excellent Book,These ads ran without a disclaimer,≤100,1
108148958352704,Travelers Spot,These ads ran without a disclaimer,≤100,1
