Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,12875,275
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,12522,45
359072027503926,Grupo Dignidade,Grupo Dignidade,7763,2
301774903545521,Brasil Paralelo,Brasil Paralelo,7642,11
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,7348,3
104073419103062,Confia no Brasil,ASSOCIAÇÃO COMUNICAÇÃO EM REDE,6758,10
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,5609,4
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,4847,4
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,4807,1
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,4644,2
128802790469337,Todos Pela Educação,Todos Pela Educação,4264,6
109770755848061,Suzano,Suzano SA,3988,12
54779960819,United Nations,United Nations with Facebook Ad Credits,3421,9
101189854802059,Revista Oeste,Revista Oeste,2914,15
251235795032635,Itamar Borges,Itamar Borges,2806,10
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2753,77
159103797542,Greenpeace Brasil,Greenpeace Brasil,2667,146
275181425967272,Olavo de Carvalho,CAMARGO & CARVALHO TECNOLOGIA DA INFORMACAO LTDA,2064,64
151756254136,Enel Brasil,Enel Brasil,2043,3
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1825,10
165175370206522,Citi Brasil,Citi Brasil,1796,2
333720355130,Petrobras,Petrobras,1710,28
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1421,8
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,1342,145
272874182869282,Prefeitura de Itaquaquecetuba,Prefeitura de Itaquaquecetuba,1328,8
360282804039745,Reinaldo Azambuja,Reinaldo Azambuja Silva,1156,6
935263586487050,Corona,Ambev,1076,1
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,987,3
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,983,8
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,895,9
104738421003389,InvestNews BR,Easynvest,874,24
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,857,6
347220618727646,Othelino Neto,Othelino Neto,807,1
141405472616844,Edmir Chedid,Edmir José Abi Chedid,753,27
1894520370802455,Governo do Brasil,These ads ran without a disclaimer,746,1
425215080864180,Pfizer Brasil,Pfizer,712,4
224777780881144,Visão Mundial,Visão Mundial,706,38
751187041558643,Requião Filho,Maurício Requião,699,8
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,684,119
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,668,28
197698930267127,Alana,Instituto Alana,592,29
521166124582383,Fenafisco,These ads ran without a disclaimer,564,2
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,551,31
330379553673497,Oxfam Brasil,Oxfam Brasil,494,125
667463076729677,UniGospel,UniGospel,488,1
103356970098314,Geleia Protetor,Vlademir Galdino,426,3
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",422,24
172444996112900,Fundo Brasil,Fundo Brasil,418,103
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,407,3
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,396,2
737219703041909,Pedro Lucas Fernandes,Pedro Lucas Fernandes,382,4
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,365,2
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,362,11
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,361,78
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,359,45
500417310404206,João Pingarilho,Reator Digital,351,3
110225312350543,Nova Escola,Associação Nova Escola,349,9
658891374205847,Prefeitura de Maringá,Prefeitura de Maringá,329,2
263199020531986,JOTA,JOTA,321,10
520803328039440,Recicla Sampa,Eco Urbis e Loga,319,50
2323904661180742,All Out Brasil,All Out,315,5
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,314,2
239977579362882,Blue3,Blue3 Investimentos,313,7
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,306,61
118678938210868,SIMPI,Simpi,302,2
373178502706775,Colégio Marista Rosário,Colégio Marista Rosário,300,24
139585730140435,Allyson Bezerra,Allyson Bezerra,299,2
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,281,5
496443053731900,Alberto Mourão,Alberto Pereira Mourão,280,6
1962626790720530,Beto Dois a Um,Beto Dois a Um,272,1
102138423231691,Revista Semana Online,Revista Semana On,271,12
7970426802,WWF-Brasil,WWF-Brasil,260,48
101940679451234,Composta Mais,Composta Mais,257,63
555465644539300,Rosa Fernandes,ROSA MARIA ORLANDO FERNANDES,254,2
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,252,19
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,250,10
117691720031724,Hey Nude,Nude.,246,4
1598829670166145,Capitão Contar,Renan Barbosa Contar,241,9
1293195004052335,Zezildo Almeida,Zezildo,240,1
699334503504978,Instituto Desiderata,INS DESIDERATA,236,8
101653448552051,Prefeitura de Senhor do Bonfim,Prefeitura de Senhor do Bonfim,234,4
269271589804918,Programa Cidades Sustentáveis,Helena Sordili,232,2
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,224,30
1535438430007461,Fábio Avelar,Fábio José de Oliveira,223,9
228301373863551,Agência Pública,Agência Pública,216,9
360148920704249,Sinpro Sindicato Dos Professores,Sindicato dos Professores no DF,214,21
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,214,2
398383446886003,Fernando Breno,Fernando Breno Valadares Vieira,211,4
102088129018202,Ana Paula Lobato,Ana Paula Lobato,207,1
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,206,12
