Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
149388985089327,L'Oréal Paris,L’Oreal Polska Sp z o.o.,5541,20
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),3239,2
100947022065093,Okresowa Koalicja,Okresowa Koalicja,2850,9
102811109411234,Do:łącz,Dołącz,1509,2
147547541961576,Council of the European Union,Council of the European Union,1252,5
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,1135,1
228168274881,wysokieobcasy,wysokieobcasy,991,14
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,937,148
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,828,12
57544755889,Amnesty International Polska,Amnesty International Polska,794,29
339855706171439,Dobra Fabryka,Dobra Fabryka,651,13
513969188677442,Compassion Polska,Compassion Polska,559,10
371359310400318,Janusz Kowalski,Janusz Kowalski,519,8
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,476,6
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,457,4
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,425,44
391098174296294,Super Express,se.pl,417,15
144808095552639,ING Polska,ING Polska,406,10
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,346,1
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,339,1
106077758968514,KykoraLi,These ads ran without a disclaimer,332,2
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,321,1
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,297,3
142614625077,WWF Polska,WWF Polska,292,4
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,283,7
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,258,26
1227194230675141,Pratia,Pratia SA,251,7
376101312892,Miasto Poznań,Miasto Poznań,204,1
230415296997772,bydgoszcz.pl,bydgoszcz.pl,201,2
333409683428621,Nowa Konfederacja,Nowa Konfederacja,200,1
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,198,4
340765409708087,Ryszard Madziar,Ryszard Madziar,177,16
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,171,3
406758116099067,Fundacja Kasisi,Fundacja Kasisi,169,4
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,167,12
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,160,2
256314858405394,Paweł Olszewski,Paweł Olszewski,159,3
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,157,5
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,157,6
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,156,8
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak - radny Tomaszowa Mazowieckiego,156,2
111275624780972,Erase Indifference,Erase Indifference,152,2
331112537305950,Bydgoskie Konsultacje,Bydgoskie Konsultacje,152,3
1683534065241470,OKO.press,OKO.press,147,12
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,144,6
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,143,5
224084161035672,KRAKERS,Fundacja Wschód Sztuki,142,3
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,141,2
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,131,2
203627442993022,Portal Oświatowy,Wiedza i Praktyka,130,2
74863922834,Krytyka Polityczna,Krytyka Polityczna,130,6
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,129,8
378777385998461,Grupa MTP,Grupa MTP,127,15
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,124,14
292514454554454,Cartrack Polska,Cartrack Polska,122,4
312204349288060,Mariusz Gosek,Mariusz Gosek,122,5
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,117,3
1563121843792594,Olsztyński Marsz Równości,Olsztyński Marsz Równości,116,5
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,110,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,110,2
102190222345818,Kancelaria do Spraw Obywatelskich,Kancelaria ds. Obywatelskich,104,4
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,104,14
176114889652,Kancelaria Premiera,Kancelaria Premiera,103,4
100530692579091,Forum Bezpieczeństwa,Forum Bezpieczeństwa,103,3
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
1969690229933601,Fundacja Zakłady Kórnickie,Fundacja Zakłady Kórnickie,≤100,1
514735281965536,Demagog,Stowarzyszenie Demagog,≤100,6
396104344105671,Foodsi,These ads ran without a disclaimer,≤100,1
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100,4
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,8
109218848183780,Marek Woźniak,UMWW,≤100,14
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100,4
990533821012595,Nierealnie,Nierealnie.pl,≤100,15
