Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,123,1
146824719213191,"Clay Sweeting MP, Central & South Eleuthera","Clay Sweeting MP, Central & South Eleuthera",≤100,1
108786101365665,Senator Maxine Seymour,Senator Maxine Seymour,≤100,3
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
