Location name,Amount spent (ARS)
Buenos Aires,905788
Catamarca,65027
Chaco,44505
Chubut,87186
Ciudad Autónoma de Buenos Aires,337432
Corrientes,26568
Córdoba,1121166
Entre Rios,51555
Formosa,22608
Jujuy,11878
La Pampa,73670
La Rioja,20303
Mendoza,26671
Misiones,13474
Neuquén,66764
Río Negro,20266
Salta,74743
San Juan,50204
San Luis,41428
Santa Cruz,4633
Santa Fe,225395
Santiago del Estero,8127
Tierra del Fuego,59553
Tucuman,29600
Unknown,≤100
