Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,46138,73
301774903545521,Brasil Paralelo,Brasil Paralelo,23682,364
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9215,95
411754008869486,Aécio Neves,Aécio Neves,7167,10
101189854802059,Revista Oeste,Revista Oeste,6644,22
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,5500,249
132584057957,Skol,Ambev,3400,59
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,2781,11
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,2754,78
104625758942119,Siga Antenado,Siga Antenado,2750,30
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,2250,42
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,2226,196
128850220504786,UNICEF Brasil,UNICEF Brasil,1907,60
255804437808407,Vale,Vale,1891,2
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1809,5
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1734,1
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1706,31
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,1632,21
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1558,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1510,67
330379553673497,Oxfam Brasil,Oxfam Brasil,1474,71
159103797542,Greenpeace Brasil,Greenpeace Brasil,1403,67
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1251,21
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,1177,24
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1099,14
113165042099382,Brasil 61,Brasil 61,1097,14
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,1007,7
152338908863109,William Dornela,William Dornela,999,116
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,904,68
1563118247151513,André Vechi,André Vechi,895,42
181946581836674,Mega Concursos,Mega Concursos,769,45
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,758,10
102773638649611,Bruno Pereira,These ads ran without a disclaimer,739,6
250305668489402,Professor Kenny,These ads ran without a disclaimer,724,13
111840278626169,Medicina com Respeito - Chapa 6 Cremesp 2023,Medicina com Respeito - Chapa 6,646,77
976295639063920,Professora Andréa Paula,Professora Andréa Paula,619,73
110225312350543,Nova Escola,Associação Nova Escola,592,29
163111127092232,Governo de Mato Grosso,ESTADO DE MATO GROSSO,581,1
1433130856919702,Dário Saadi,Dário Saadi,571,2
106122809118599,Olhar Solidário - Itaquá,Instituto Olhar Solidário,549,67
198849783539777,Buscofem,Buscofem,538,1
