Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,405
Flevoland,317
Friesland,509
Gelderland,1535
Groningen,483
Limburg,1267
Noord-Holland,2475
North Brabant,1864
Overijssel,879
Sint Maarten,≤100
Unknown,≤100
Utrecht,1080
Zeeland,281
Zuid-Holland,3262
