Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,219275,18
766675180118176,最新ビジネスイベントを配信中『ビズスタ』,ビズスタ,165633,2
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,55994,1
1904070096535109,スマート選挙,株式会社センキョ,45260,13
208661552479830,日本財団,Shigeru Fujita,41426,8
106708475612902,愛知県商工会連合会,愛知県商工会連合会,31863,1
684161888345926,西日本新聞me,西日本新聞me,30171,16
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,24885,15
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,21723,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,8788,1
102468941548369,宮城県民共済,宮城県民共済,7474,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,5368,1
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,5186,3
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,4805,2
256504371891671,the-issues.jp,株式会社issues,3639,54
642065195899595,多治見市議会議員 吉田企貴後援会,吉田 企貴,3390,1
881025135256351,Japan In-depth,Japan In-depth,3190,8
104760644473506,月橋かずふみ後援会,Tsukihashi Kazufumi,3144,1
160359450685531,Okinawa NGO Center,These ads ran without a disclaimer,2882,1
103921962501743,こまざき美紀,こまざき美紀,2603,2
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,2250,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1663,9
106164562257452,山形市議会議員　小田けんじ,小田 けんじ,1628,1
1671853216366712,東こう史ひろ,東猴史紘,1158,1
676655469036670,松下政経塾,松下政経塾,989,2
105089778811043,一般社団法人　ヤングケアラーサロンネットワーク,博英 寺田,972,1
104533215755145,ZOE_Japan,ZOE Japan,926,1
146709162183685,くすのき　りえこ,藤川忠彦,825,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,756,1
1395698627339504,ONE CAREER（ワンキャリア）,These ads ran without a disclaimer,589,1
113041951038240,もぅ手遅れなのか？選挙の落選前に絶対やるべき「どぶ板の政治活動」は、選挙ドットウィン！緊急相談窓口「03-6915-2310」,僕俺株式会社,564,1
115247946520017,電波オークションを実現する会,Mitsumasa Kato,541,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,540,1
1272244426230126,あべてつみ後援会,Tetsumi Abe,504,3
249029655198193,将星国際特許事務所,将星国際特許事務所,466,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,441,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,438,1
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,390,1
107060531206185,Beauty Plus+,These ads ran without a disclaimer,348,2
118127234488079,gumboy,These ads ran without a disclaimer,347,1
1407941346087379,自民党遊説局,自民党遊説局,341,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,338,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,299,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,202,2
103218245403744,ziujyun,These ads ran without a disclaimer,159,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,107,1
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,≤100,1
100130348904977,naturifical,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,2
283480411752057,Noe,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
852370551453606,GARP,These ads ran without a disclaimer,≤100,1
542185459585962,ChrisRosatiYoos,These ads ran without a disclaimer,≤100,1
70343649637,RSA Conference,These ads ran without a disclaimer,≤100,1
104814175572753,Surreal Music Group,These ads ran without a disclaimer,≤100,1
103023169261614,Expo Health Tourism,These ads ran without a disclaimer,≤100,1
165476513965,Royal Society Publishing,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
152451474837468,NAPA Group,These ads ran without a disclaimer,≤100,1
