Location name,Amount spent (USD)
Akmola Region,910
Aktobe Region,253
Almaty Region,587
Atyrau Region,331
East Kazakhstan Region,393
Jambyl Region,236
Karaganda Region,298
Kostanay Region,105
Kyzylorda Region,255
Mangystau Region,233
North Kazakhstan Region,206
Pavlodar Region,212
South Kazakhstan Region,538
Unknown,≤100
West Kazakhstan Region,201
