Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
102389958091735,Generál Pavel,Petr Pavel,16401,13
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",11372,64
287724754662359,HateFree Culture,HateFree Culture,11000,2
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,7254,17
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,6646,10
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4478,16
120461304659141,O2 CZ,O2 Czech republic,4477,2
295889117124834,Tipsport,Tipsport,3731,2
120343698070515,Liberální institut,Liberální institut,3278,1
106008800769282,KHNP,Bistro Social s.r.o.,2524,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2239,10
1432139953751418,Josef Středula,Josef Středula,2121,2
197010357446014,Ondřej Prokop,Ondrej Prokop,2114,1
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1975,34
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,1760,4
424114981002397,Český rozhlas Plus,Český rozhlas,1746,31
1956144064659620,BlueTV,Aliance pro budoucnost,1524,1
108726857444837,České zájmy v EU,DFMG,1523,8
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1499,9
214827221987263,Andrej Babiš,ANO,1488,1
102907672280977,Co bude dál?_________,NFSix.org,1470,12
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1425,5
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1378,18
123858471641,iROZHLAS.cz,Český rozhlas,1246,3
137301989386,Aktuálně.cz,Aktuálně.cz,1108,11
101288484695293,Evropská soda,DFMG,883,4
202451429883,Novinky.cz,Borgis a. s.,872,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,866,6
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,836,2
356451014434612,Marian Jurečka,KDU-ČSL,828,6
