Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,817267,1
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),399367,21
103527991214141,Cero DICOM,Cero Dicom,217885,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,196780,5
103463095024719,Curiocity,Curiocíty,191591,9
228557190541436,BancoEstado,BancoEstado,136210,26
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,116104,12
1548643738480723,Asistencia Deudores,Asistencia Deudores,111230,2
105798328215264,Asistencia Familia,Asistencia Familia,101660,6
256214294989170,DaleProfe,daleProfe,71904,76
386423238164424,Enel Chile,Enel Chile,69423,1
184559421980613,Vlado Mirosevic,Vlado Mirosevic,63297,3
105216321995280,Pivotes_cl,Fundación Pivotes,50543,7
1595598017161489,Völka Chokolade,These ads ran without a disclaimer,50514,1
221901754840837,Acciona.Chile,ACCIONA Chile,46890,16
1409821842658101,Merlín Research,Merlín Research,41590,1
113924653318737,ICF,ICF,40883,5
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,40082,7
257465991058055,El Periodista,elperiodista.cl,34791,4
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,32867,3
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,32867,2
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,31675,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29857,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,28418,16
179469489118356,UDLA Chile,UDLA Chile,27035,4
172277313691851,Chile Liberal,Chile Liberal,26454,5
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,26356,11
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,23704,3
26929188652,El Observatodo,MiVoz.cl,21491,42
761606963919174,Somos Aclara,Somos Aclara,21472,4
113838817025219,Coperiodistas,Coperiodistas,21436,4
2241627812774263,Felipe Cruz - Concejal de Recoleta,Felipe Cruz - Concejal de Recoleta,21295,1
113194374358815,Compromiso Minero Chile,Compromiso Minero,20707,3
558224964238853,Anglo American,Anglo American,20486,2
181189911970230,Alberto Undurraga V,Alberto Undurraga V,20252,2
103135519746590,Mall Curicó,These ads ran without a disclaimer,19363,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,17788,12
100975964813324,No+desempleo,No más Desempleo,16834,3
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,16834,5
106037731330237,CentroAvance,Centro Avance,16506,8
108834425593018,Mujer Siembra Seguro,Mujer Siembra Seguro,16302,14
211676538936148,Fundación Reforestemos,Fundación Reforestemos,15808,2
295886120554128,Polpaico,Cemento Polpaico SA,14037,3
101248676163115,Asociación Comunal La Higuera,Asociación Comunal La Higuera,13219,6
110835964029132,Var Constitucional,Var Constitucional,12131,6
104487498154013,Agenda Transparencia,Agenda Transparencia,12025,5
350025708997760,Minera Vizcachitas,Minera Vizcachitas,11493,9
154785904692548,SalmonChile,SalmonChile,11223,5
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,11223,2
212862908741975,Acoger,These ads ran without a disclaimer,11039,1
104857081932390,Paulina Vodanovic,Paulina Vodanovic,10549,10
104224427947088,Circula el Plástico,Metrix,10421,3
102019462029011,V más V,V más V,9932,3
922533087852291,Luis Malla Diputado,Luis Malla Diputado,9632,1
1544524942457436,Iván Flores García,Iván Flores García,9375,2
1101427233255754,Christopher White,Christopher White Bahamondes,9194,20
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,8753,1
116640121351503,Tu Espacio Extra Mini Bodegas,These ads ran without a disclaimer,8718,1
112414063439760,DeliBest Chile,Brecha Digital Consultores,8507,85
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,8411,6
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,8016,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,8008,1
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,7549,3
109956745753163,Lay's Chile,These ads ran without a disclaimer,7215,1
78239901502,Diario Financiero,Grupo DF,7215,15
112555455065264,Vehículos en Peligro,Vehículos en Peligro,6433,14
173417548106840,Natalia Romero,Natalia Romero,6245,4
