Page ID,Page name,Disclaimer,Amount spent (XAF),Number of ads in Library
29637975401,The Mariners' Museum and Park,These ads ran without a disclaimer,604,1
23596074088,Dazed and Confused Magazine,These ads ran without a disclaimer,≤100,12
1482324468662542,Carine Lauber-artiste peintre,These ads ran without a disclaimer,≤100,1
104312570981946,Uzalendo Afrika Initiative,These ads ran without a disclaimer,≤100,1
100889118029318,Digne Elvis Tsalissan Okombi,These ads ran without a disclaimer,≤100,1
1098117000289100,Mouvement Panafricain de Rejet du Franc CFA,These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,1
