Location name,Amount spent (EUR)
Central Finland,216
Central Ostrobothnia,≤100
Etelä-Savo,124
Kainuu,≤100
Kymenlaakso,158
Lapland (Finland),152
North Karelia,101
Northern Ostrobothnia,241
Ostrobothnia (region),107
Pirkanmaa,458
Pohjois-Savo,149
Päijät-Häme,174
Satakunta,131
South Karelia,110
Southern Ostrobothnia,122
Southwest Finland,380
Tavastia Proper,207
Unknown,≤100
Uusimaa,1449
Åland Islands,≤100
