Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,11056,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5105,2
108431715228675,Ifesim,Ifesim,3958,2
111963574761205,propertyonlineng,These ads ran without a disclaimer,3472,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,3311,3
100202924924063,Page 36,Page 36,3261,9
103659931561604,ramos_autos,These ads ran without a disclaimer,3116,1
108594858031842,UrahTv,UrahTv,3030,1
103018869332378,BantuPage,Ikechukwu Orji,2630,3
111662865072332,ecotechfuellessgen,These ads ran without a disclaimer,2535,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2173,4
117411284659223,Benjamin Mayor Emakhu Oyamendan for Edo State Governor 2024,Henry Eyewu Mone,2012,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1382,2
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,1274,1
102169824695398,Rero TV,Rero TV,1226,2
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,1030,1
107477785159181,PROMAD Foundation,PROMAD Infotech Foundation,1004,2
287842647957979,EU International Partnerships,These ads ran without a disclaimer,1002,4
108863654077750,For the Love of Country,for the love of country with atinuke,930,2
101149325455713,SOW #tari,These ads ran without a disclaimer,926,1
107957192282282,Baba James,These ads ran without a disclaimer,900,19
107503431796776,Turaki TV,Azeez Olasunkanmi Lekan,860,1
1439846809634792,Christians & Muslims Conversations,These ads ran without a disclaimer,727,1
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,726,1
100792702925766,Wakilin Gombe,Wakilin Gombe,689,2
106692618271168,Thrift Tee,These ads ran without a disclaimer,635,1
100391171881746,Matrixliveng.com,Matrixliveng.com,609,1
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,586,3
102406562561015,Umar Namadi,Muttaka Turaki Gujungu,576,1
102069895873498,kirahomesrealty__,These ads ran without a disclaimer,575,1
156279764411149,Times Higher Education,These ads ran without a disclaimer,570,3
102384784918291,"Good Old Days, Greater Tomorrow","Good Old Days, Greater Tomorrow",461,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,430,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,408,3
101314839540807,Ibrahim Hassan Bashir,These ads ran without a disclaimer,264,1
101622722635138,Advocacy For Good Governance,Nnadi Sunny,246,1
557611207612568,Kwaralefro,Adebayo Olayinka Owolabi,223,1
106295499074070,Scent Zone,These ads ran without a disclaimer,170,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,138,2
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,106,1
100856059510675,Confie Zara,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
1422513341405155,TAY,These ads ran without a disclaimer,≤100,1
100192402741987,Daily News,These ads ran without a disclaimer,≤100,1
286094071469577,VINCI Energies,These ads ran without a disclaimer,≤100,1
102498712811379,Africa Technology Conference,These ads ran without a disclaimer,≤100,1
111482448253168,ItzGlow stylz,These ads ran without a disclaimer,≤100,2
105962808801596,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,1
446562092349170,Boys Lead Foundation,These ads ran without a disclaimer,≤100,1
208637116010079,Geely Auto,These ads ran without a disclaimer,≤100,1
106315305777404,Rafa Alatorre,These ads ran without a disclaimer,≤100,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,≤100,1
606117676714191,Yoyoasema,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
118562497812908,People's Daily Online_BM,These ads ran without a disclaimer,≤100,1
333141140132864,China.org.cn,These ads ran without a disclaimer,≤100,1
