Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
1428873024044736,المدن - almodon,المدن - almodon‎,150456,10
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,142857,9
1438703606372190,Elham Said Freiha,Elham Freiha,130699,2
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,80821,10
102023711572671,أساس ميديا -  Asas Media,asasmedia,75198,20
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich,31900,1
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,24316,2
1744356319118477,هنا لبنان,هنا لبنان,19757,4
107698404702208,Alkalima,Alkalima Onlime,18237,5
106197498149118,لبنان الكبير,Grand Lebanon,13298,3
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,10638,1
137195823051820,Maharat Foundation,Maharat Foundation,10638,2
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,10638,1
110470091436602,Ici Beyrouth,Ici beyrouth,9119,2
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,7599,1
128417954019381,Al-Moltaka,Melhem Boustany,6079,2
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,4559,1
109112633772887,180post,180Post,4559,1
103064288692603,Le Courrier Du Cedre,Marwan Rashid,4559,2
100206276140873,Insureds Protection Lebanon - ALPA,Insureds Protection Lebanon - ALPA,3040,2
106821968055687,Leila Dagher,Leila Dagher,3040,2
103796419203419,Newsalist,These ads ran without a disclaimer,1520,1
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,1520,2
111876598323760,صدى الارز اللبنانية,Charbel Nouh,1520,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,3
533974930053676,سارة السهيل  صفحة,These ads ran without a disclaimer,≤100,1
133945616646913,RioOnWatch.org,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
337236426289977,Ghida Nouri غيدا نوري,These ads ran without a disclaimer,≤100,1
