Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
102329728050606,Yes23,Yes23,19248,37
334563333634959,Australian Government Department of Education,Australian Government Department of Education,5471,7
532962446729390,Australian Families,Department of Social Services,4964,49
108695110952294,Greens MPs,Greens MPs,4917,30
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4915,411
351313714891862,Australian Good Meat,Meat & Livestock Australia,2683,6
299753643444311,AEC,Australian Electoral Commission,2649,2
404948826259784,Senator James McGrath - Fighting for Queensland,Senator James McGrath - Fighting for Queensland,2317,7
171208803080734,Simon Birmingham,Simon Birmingham,1799,12
182564410468,Australia for UNHCR,Australia for UNHCR,1789,118
345960425540557,The Climate Council,The Climate Council,1776,66
1621692424754301,Minderoo Foundation,Minderoo Foundation,1739,9
1622506634677043,Senator Jacinta Nampijinpa Price,Jacinta Nampijinpa Price,1715,24
1776727752614025,Glencore,Glencore Australia,1685,18
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,1684,82
494820897261439,Bank Australia,Bank Australia,1632,60
161854162881,Greenfleet,Greenfleet,1546,58
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1516,71
104180525925926,Fair Australia,Advance Australia,1424,32
160054227468,World Vision Australia,World Vision Australia,1285,11
125686330922725,Western Power,Western Power Corporation,1177,4
471390022952217,APPEA - Our Natural Advantage,APPEA,1175,47
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1172,37
92824008332,Plan International Australia,Plan International Australia,1163,18
2094721964134949,Senator Paul Scarr,Senator Paul Scarr,1136,8
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,1134,7
125627804305487,Rick Wilson,Rick Wilson,1133,9
89794331215,Oxfam,Oxfam Australia,1128,63
927439480613235,Minerals Council of Australia,Minerals Council of Australia,1016,1
107492935010781,Kylea Tink for North Sydney,Kylea Tink,982,7
936147539773859,Great Barrier Reef Foundation,Great Barrier Reef Foundation,964,5
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,961,6
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,941,14
145262132264710,Angus Taylor MP,Angus Taylor MP,934,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,890,10
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,886,12
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,879,36
49991482906,Tearfund Australia,Tearfund Australia,827,39
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,809,2
191414167860517,David Littleproud MP,David Littleproud MP,794,27
362805317148988,Keith Pitt,Keith Pitt,789,6
117806591312470,Not Enough,Advance Australia,760,18
8422338499,The Wilderness Society,The Wilderness Society,752,46
181578525342930,Master Builders Australia,Master Builders Australia,735,15
33463928664,International Women's Development Agency - IWDA,IWDA,718,36
1766598643576242,Place Score,PLACESCORE,701,62
101791315693,Destiny Rescue,Destiny Rescue,680,6
536780606335962,Michelle Landry,Michelle Landry,673,5
2067887946766818,Senator Claire Chandler,Senator Claire Chandler,652,2
418405098224592,350.org Australia,350.org Australia,642,54
105348385388237,Senator Babet,Senator Babet,586,8
159541697531443,Mark Ryan MP,Mark Ryan,580,10
395174637282859,Yvette D'Ath MP,Yvette D'Ath MP,575,13
103259978010848,SA Government,South Australian Government,561,21
788385304507966,Joe Kelly MP,Joe Kelly MP,561,12
1533558346882013,Scott Stewart MP - Member for Townsville,Scott Stewart MP,560,13
103793788825307,Dr Monique Ryan,Monique Ryan,554,21
184778112152,WaterAid Australia,WaterAid Australia,541,104
612853245438547,Mick de Brenni,Mick de Brenni,537,11
101589645013040,Thrive by Five,Thrive By Five,537,8
100317645636097,UniSuper,UniSuper,536,16
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,522,12
118601381509264,Public Transport Victoria,Public Transport Victoria,499,1
174666115898903,Jerome Laxale MP,Jerome Laxale,491,12
108381455902627,Australian Christian Lobby,Australian Christian Lobby,490,6
157812980921536,Environmental Defenders Office,Environmental Defenders Office,480,82
231341250224498,Australian Ethical Investment,Australian Ethical Investment,477,63
59024478936,Monash University,Monash University,477,18
332509390785960,Angie Bell MP,Angie Bell MP,433,4
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,431,14
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,428,102
12173141558,Amanda Rishworth MP,Amanda Rishworth MP,426,9
134712696593275,Dan Andrews,Daniel Andrews MP,419,28
218519706184,NSW Police Force,NSW Police Force,417,11
125812604095801,Invasive Species Council,Invasive Species Council,414,88
49453745631,Amnesty International Australia,Amnesty International Australia,406,45
113998151684022,Referendum News,Advance Australia,392,12
103650197726925,Ali King MP,Ali King MP State Member for Pumicestone,382,10
397307097023253,Justine Elliot MP,Justine Elliot MP,382,1
129819533748295,Andrew Leigh MP,Andrew Leigh MP,378,2
231818983678379,Jennifer Howard MP,Jennifer Howard MP,356,11
655173787829512,National Zakat Foundation Australia,National Zakat Foundation,353,62
399509993393842,Senator Anne Ruston,Senator Anne Ruston,344,9
135933556447881,Australian Republic Movement,Australian Republic Movement,343,1
1256779447739574,Corrine McMillan MP - State Member for Mansfield,Corrine McMillan MP,338,15
516047178492348,Shannon Fentiman MP,Shannon Fentiman,336,11
104419985146228,Ekō Australia,Ekō Australia,325,1
1466035070293582,Alex Hawke MP,Alex Hawke MP,321,2
102453932266472,Aaron Violi MP,Aaron Violi MP,317,5
109529059078471,Australian Himalayan Foundation,Australian Himalayan Foundation,316,18
149648047339,Save the Children Australia,Save the Children Australia,315,28
328287840654244,Grace Grace MP,Grace Grace MP,309,6
