Location name,Amount spent (BRL)
Acre (state),349
Alagoas,1227
Amapá,368
Amazonas,2815
Bahia,8539
Ceará,5763
Espírito Santo,1723
Federal District,3738
Goiás,3970
Maranhão,2973
Mato Grosso,1936
Mato Grosso do Sul,3795
Minas Gerais,18188
Paraná,10229
Paraíba,1987
Pará,3383
Pernambuco,6114
Piauí,1298
Rio Grande do Norte,1780
Rio Grande do Sul,15906
Rio de Janeiro (state),15851
Rondônia,776
Roraima,509
Santa Catarina,4819
Sergipe,1095
São Paulo (state),71337
Tocantins,745
Unknown,≤100
