Location name,Amount spent (EUR)
Burgenland,231
Carinthia,7263
Lower Austria,1126
Salzburg,841
Styria,1171
Tyrol,467
Unknown,≤100
Upper Austria,1096
Vienna,1597
Vorarlberg,354
