Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,7204,6
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,4988,2
117476041631671,AmCham Costa Rica,AmCham Costa Rica,3325,2
102084562479533,Digital506,Digital506,2686,3
643513979193133,Unidos por Beatriz,Neuma,2565,2
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1108,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,602,1
102851155670931,mUEve,mUEve,554,4
797815127058039,Delighttourscancun,These ads ran without a disclaimer,295,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,4
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
1570967143115767,Faith In His Blood . Org,These ads ran without a disclaimer,≤100,1
