Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,64831,543
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,31478,31
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",17318,83
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,14369,314
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,14366,3
465235726843103,Ambev,Ambev,8437,12
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,7442,12
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,6265,3
137389166280413,Estácio,Estácio,5627,3
112830251033781,Tiger,GRUPO HEINEKEN,5102,1
425215080864180,Pfizer Brasil,Pfizer,4336,4
159103797542,Greenpeace Brasil,Greenpeace Brasil,3782,209
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3616,207
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,3442,194
105527742878890,Prefeitura do Recife,Prefeitura do Recife,3023,20
112021296931600,Mônica Lopes,IBPOM,1968,148
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1863,2
224777780881144,Visão Mundial,Visão Mundial,1559,16
107625143949627,Mariana Brito Soares,Mariana Brito Soares,1528,60
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1439,9
140386962704024,Governo de Pernambuco,Governo de Pernambuco,1316,15
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1288,190
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heraclito Do Porto Queiroz,1164,7
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1099,2
69488070826,Fundação Abrinq,Fundação Abrinq,1071,10
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1048,46
171169022896525,Guaraná Antarctica,Ambev,973,2
258088921369,TOTVS,TOTVS,942,8
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,921,11
101189854802059,Revista Oeste,Revista Oeste,884,8
330379553673497,Oxfam Brasil,Oxfam Brasil,828,84
348704312899125,foconofato,FOCO NO FATO,804,22
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,784,76
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,771,11
110647840532680,Merge Mayor,These ads ran without a disclaimer,743,1
239977579362882,Blue3,Blue3 Investimentos,680,5
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,620,124
110418455214538,Bernardo K.,Filhos do Trovão,607,123
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,594,4
104606432904082,"Democratic Initiatives Foundation-Фонд ""Демократичні Ініціативи""",These ads ran without a disclaimer,590,3
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,580,35
7970426802,WWF-Brasil,WWF-Brasil,577,58
157964194719,Enel Clientes Brasil,Enel Brasil,567,4
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,554,5
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,538,2
422665284772249,Fernando Ulrich,Liberta Agentes Autonomos de Investimentos S/s LTDA,536,20
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",529,38
107625143949627,Mariana Brito Soares,These ads ran without a disclaimer,512,1
2027104210849317,Geraldinho Prefeito do Povo,Geraldo Pinto De Camargo Filho,500,2
152338908863109,William Dornela,William Dornela,489,67
110225312350543,Nova Escola,Associação Nova Escola,431,18
169743843175117,Bruno Ganem SP,Bruno Ganem,411,4
107318201742773,Gerador de Votos,Carlos Bomfim,408,73
105933125105087,Aqui Pela Saúde Dela,Organon,405,4
109918909035681,Cerveja Brahma Oficial,Ambev,388,1
111241944518289,Legislativo na Prática,Instituto Dankemo,388,166
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,372,5
454363287967300,Elvis Cezar,Governo360,348,10
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,331,3
188019017925352,Fundação Lemann,Fundação Lemann,321,6
104498669210628,Gustavo Rodrigenes,Gustavo Rodrigenes,312,39
2544666325578449,Eleja.se,Eleja.se,311,35
104486751876738,Tenente Coronel Zucco,Luciano Zucco,308,7
316822458397801,Cooperativa Cooxupé,Cooxupé -  Cooperativa Regional de Cafeicultores em Guaxupé LTDA,283,2
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,283,5
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,282,3
263199020531986,JOTA,JOTA,277,15
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,274,15
100230636059140,Tv Cidade online,Tv Cidade online,273,3
165175370206522,Citi Brasil,Citi Brasil,267,4
2209636419286152,Elismar Prado,Elismar Fernandes Prado,266,13
193185607843864,Weliton Prado,Weliton Prado,263,1
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,260,7
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,257,19
187682584611376,Aureo Ribeiro,Aureo Ribeiro,256,3
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,249,1
391175961040598,ADE SAMPA,ADE SAMPA,248,3
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,246,53
124632230915020,Luciana Genro,Luciana Krebs Genro,244,13
160820277348919,Coren-RJ,Coren-RJ,240,6
651900074836103,Dr. Laércio Sandes,Laercio Sandes De Oliveira,237,2
197698930267127,Alana,Instituto Alana,231,17
106788032190540,Alan Lopes Rio,Alan Lopes Rio,228,2
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",227,27
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,227,4
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,220,10
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",218,5
107926134331509,Hemerson Máximo,Hemerson Máximo,215,8
124463777940096,Deputado Roberto Costa,Jose Roberto Costa Santos,214,3
614016465286603,CPERS/Sindicato,CPERS/Sindicato,213,4
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,209,73
110972683845381,Conta Bemol,Bemol Serviços Financeiros,209,3
224021551012451,Gerando Falcões,Gerando Falcões,208,9
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,204,15
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,203,4
300385920154650,Marcio Rosa,Marcio Rosa Da Silva,195,4
451370971560727,Tito,Carlos Tito Marques Cordeiro,193,15
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,193,41
118678938210868,SIMPI,SIMPI,188,2
114057657982658,PSOLnasredes,Yuri Aaron Gomes Stipler,186,44
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,184,4
114528465397935,Prefeitura de São Gabriel da Palha,Prefeitura de São Gabriel da Palha,183,3
489012484462741,Abrasel,Abrasel,180,2
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,177,33
172444996112900,Fundo Brasil,Fundo Brasil,177,72
231018984119082,Cris Monteiro,Cristina Pereira Monteiro,175,16
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,175,23
170166996524709,Orlando Morando,Orlando Morando Junior,175,6
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,175,9
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,170,19
163893463708223,Marcelo Vitorino,IDP,168,16
823788047675556,Call of War,These ads ran without a disclaimer,164,2
656965247684115,Zequinha Marinho,Zequinha Marinho,163,7
333776090315,Moon BH,Moon BH,159,1
646163875592364,Iguá Saneamento,These ads ran without a disclaimer,158,1
287652947932104,APP-Sindicato,APP Sindicato dos Trabalhadores em Educação Pública do Paraná,158,4
1333583893323350,Edson Santos,Edson Santos De Souza,157,13
173698339802515,Rafael Brito,Rafael Brito,156,4
478752158813845,Maurício Eskudlark Deputado,Assinatura Do Titular,153,8
1082805205172897,Zé Vitor,Zé Vitor,147,1
436336693077946,Caio Cunha,Caio Cunha,146,6
103809779034193,Valeriote Cursos e Consultoria,Valeriote Cursos e Consultoria,145,27
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,145,6
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,145,60
540247616482635,Nohs Somos,Nohs Somos,145,3
111091275764781,Prefeitura Municipal Barretos,Hold Comunicação,143,7
102116182790071,Aléferson Menez,Direito Do Titular,142,12
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,141,3
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,137,8
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,133,9
185657988310192,Aprígio,Aprígio,131,3
838562719513923,Saulo Batista,Saulo Batista,130,4
350875841718469,Sindicato dos Metroviários,SindimetrôRS,129,4
173480706086444,The Nature Conservancy Brasil,The Nature Conservancy Brasil,128,8
1840055949555538,Sargento Simões,Anderson Simoes,128,13
1073772202658318,Janaína Lima,Janaina Carla De Lima Pascalichio,125,4
518031775303071,Erika Hilton,Erika Hilton,125,2
335971900395296,Gil Torres,Gil Torres,122,4
139585730140435,Allyson Bezerra,Allyson Bezerra,121,4
102652855246656,Restrição Interna,These ads ran without a disclaimer,120,6
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,119,25
667257043291483,Mateus Assayag,Mateus Ferreira Assayag,118,2
468281893240686,Vereadora Lourdes Monteiro,Marlon Godoy,116,15
108147365877214,Canal Futura,Fundação Roberto Marinho,115,28
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,115,4
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,115,4
102275945221840,Portal Tucumã,Portal Tucumã,114,155
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,114,11
409733062460769,Beth Sahão,Elisabeth Sahao,113,4
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",112,22
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,112,11
587065281989375,Topazio Neto,Topazio Silveira Neto,111,2
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,111,10
1192198870794200,Prefeitura de Marília,Município de Marília,108,5
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,106,10
219825344705412,Deputado André Corrêa,André Correa,106,9
456872437699016,Sindifisco Nacional,Sindifisco Nacional,105,1
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,105,12
387072514970604,Vereador Dr. Kachan Jr - Coisa Linda,Jose Antonio Kachan Junior,104,6
337834286345988,Fundação Milton Campos,Fundação Milton Campos,104,3
644691802244395,Bordalo,Carlos Bordalo,104,4
962615323779536,Progressistas,Progressistas,104,4
105772498865505,Celso Henrique,Celso Henrique,104,1
191056481289310,Mayr,Luiz Mayr Neto,103,1
1398079306956453,Eumedicina,These ads ran without a disclaimer,103,1
861478333979600,DepBrazão,Manoel Inacio Brazao,102,2
320910192098867,Ufficio in Sensa Comunicação,Sensa Comunicação,101,9
844613652360617,Osmar Teixeira,These ads ran without a disclaimer,≤100,1
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100,10
219281048248677,Barros Munhoz,ROGÉRIO TEIXEIRA,≤100,6
239451279837280,Daniel Donizet,DANIEL XAVIER DONIZET,≤100,8
2034754990120059,Ibrachina,Ibrachina Instituto Sociocultural Brasil-China,≤100,10
2323904661180742,All Out Brasil,All Out,≤100,10
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100,7
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100,5
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100,6
1711232385829914,Rodrigo Guedes,RODRIGO GUEDES OLIVEIRA DE ARAUJO,≤100,10
252724831483239,EBEC,EBEC,≤100,3
223004697754861,Paulinho da Força,Paulinho da Força,≤100,1
1729583287065210,Vereador Jefferson Otto,Jefferson Otto Da Silva,≤100,3
