Location name,Amount spent (USD)
Akmola Region,1622
Aktobe Region,579
Almaty Region,2141
Atyrau Region,431
East Kazakhstan Region,550
Jambyl Region,350
Karaganda Region,668
Kostanay Region,377
Kyzylorda Region,346
Mangystau Region,397
North Kazakhstan Region,475
Pavlodar Region,401
South Kazakhstan Region,1048
Unknown,≤100
West Kazakhstan Region,333
