Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
108136530968730,おねがい社長！,These ads ran without a disclaimer,385582,43
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,150391,37
1904070096535109,スマート選挙,株式会社センキョ,52235,11
413847335481057,起業の学校 Willfu 社会人講座,These ads ran without a disclaimer,39584,4
684161888345926,西日本新聞me,西日本新聞me,26544,34
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,24466,2
236759056348950,早稲田塾,These ads ran without a disclaimer,24200,4
110284292010391,オリックス・クレジット株式会社,These ads ran without a disclaimer,19662,1
604274979913078,LITALICO仕事ナビ,These ads ran without a disclaimer,16422,1
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,15139,9
113459921370251,Misosoooup,These ads ran without a disclaimer,13796,4
208661552479830,日本財団,日本財団,10618,1
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,10431,2
298060150283457,大分県日出町,大分県日出町,10199,26
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,9990,1
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,6974,4
281777375260988,オッズパーク,These ads ran without a disclaimer,6345,1
108437581751884,Nurse navi,These ads ran without a disclaimer,5626,1
102468941548369,宮城県民共済,宮城県民共済,5025,3
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,4906,1
501174560264857,VENTURE FOR JAPAN,These ads ran without a disclaimer,4657,1
112971385070778,リドラボ,These ads ran without a disclaimer,3887,1
119837807745839,The_white_dentalclinic,These ads ran without a disclaimer,3834,5
140618006024953,東日本医療専門学校,These ads ran without a disclaimer,3263,1
104533215755145,ZOE_Japan,ZOE Japan,3091,3
173291492700083,Ｚ会,These ads ran without a disclaimer,2683,1
112033525293553,saitama_s.f,These ads ran without a disclaimer,2472,1
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,2453,1
101670529300997,未来甲賀市2023 若者政策アイデアコンテスト,NPO法人ドットジェイピー,2205,1
1662540687318080,千葉じゅんこ【新しい岩手をつくる会】,千葉じゅんこ【新しい岩手をつくる会】,2160,2
100140329094518,ロータリーハウス不動産,These ads ran without a disclaimer,1732,1
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,1678,1
109843215371766,映画『おまえの罪を自白しろ』,These ads ran without a disclaimer,1536,2
186245192155351,株式取引戦略,These ads ran without a disclaimer,1445,1
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,1181,1
676655469036670,松下政経塾,松下政経塾,948,2
102102205318954,Sakura_mocchi,These ads ran without a disclaimer,809,1
1621936421357167,藤崎町観光情報サイト ふじさんぽ,株式会社コンシス,709,1
115906938107278,森山さとる,森山さとる後援会,593,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,540,1
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,527,1
103271259460852,layovv_official,These ads ran without a disclaimer,316,1
1812425055659979,介護ワーカー,These ads ran without a disclaimer,312,1
448509025311887,株式会社サンクスホーム,These ads ran without a disclaimer,242,1
168869767018564,白石洋一よういち,白石洋一後援会,173,1
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,114,1
109495178540313,沖倉国悦【六層連動操法】,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
256504371891671,the-issues.jp,the-issues.jp,≤100,2
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
101418886360857,木更津市シティプロモーション,These ads ran without a disclaimer,≤100,1
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100,1
107990898754094,Moomoo Japan,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,3
100504345210881,Arkady Efron,These ads ran without a disclaimer,≤100,1
2302955050018469,PedagogicaMente,These ads ran without a disclaimer,≤100,1
105902672565367,The Daily Newsline,These ads ran without a disclaimer,≤100,3
137412866820,RSL Awards,These ads ran without a disclaimer,≤100,1
