Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,35703520,226
23383061178,Prabowo Subianto,indonesia Adil makmur,11796003,10
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,7946463,60
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4987785,26
106397652451725,Barisan Biru Langit,Barisan Biru Langit,3117070,32
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2427795,104
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,2402443,3
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2071481,38
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1998567,50
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1491830,12
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,1008016,11
111864151754055,Esensi TV,Esensi Tv,1005030,76
104830667806476,Melihat Indonesia,Melihat Indonesia,783091,24
164909433966316,Suara Anies,Suara Anies,753886,2
101804639078770,Unboxing Anies,Unboxing Anies,753886,3
104427162506872,Fakta Anies,Fakta Anies,700129,52
105523409172833,Kicauan Garuda,Kicauan Garuda,647506,9
1004727719661767,Rian Ernest,Yayasan Golkar Institute,613329,8
106690092440342,Pemilu KIT,PEMILU KIT,612731,17
102793242742002,Jaksapedia,JAKSAPEDIA,573273,22
110419528729730,Golkar Makassar,Yayasan Golkar Institute,560725,23
197545083607941,Harian Kompas,Harian Kompas,528983,14
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,492235,11
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,488145,6
104117921752426,Ganjaran App,Ganjaran App,482727,12
106894958316644,Relawan sintawati,Relawan sintawati,470219,20
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,467112,5
120153057653803,Indonesia Bersatu,These ads ran without a disclaimer,433510,3
397612604060624,ilham mendrofa,ilham mendrofa,433095,4
349963858704476,Komit Digital,Komit Digital,431673,67
110750361762052,Pikiran Rakyat,Pikiran Rakyat,419015,46
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,417420,2
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,414724,13
112570091503539,GP Papua,Ganjar Nusantara Indonesia,411304,8
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,334266,2
119875381042949,Ketok Palu,Ketok Palu,324296,2
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,314534,12
102656349157647,Tugimanisme,Tugimanisme,296492,13
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,291580,2
100649018546817,GanjarFans,GanjarFans,290949,1
114688478248997,Buku Catatan Merah Putih,These ads ran without a disclaimer,283345,2
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,267189,5
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,266596,13
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,258952,4
103344702680007,Think Big Indonesia,Think Big Indonesia,258696,1
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,258527,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,246856,4
102213799392946,Nuansa 2024,These ads ran without a disclaimer,246633,1
110438625290456,Benteng Perkasa,These ads ran without a disclaimer,242440,1
