Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1488404,79
107473468922571,Es hora de levantarse,Es Hora de Levantarse,341850,21
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,243623,22
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,100949,5
101185599412309,Marcos para Neuquén,Marcos para Neuquen,85233,10
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,80868,70
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,50053,42
335926266503071,7D,7D,49882,2
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,47627,24
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,44569,4
680986725302906,Roberto Mirabella,Hacemos Santa Fe,41109,8
105933872199149,Mística,Mística,38019,6
104377591978898,Compacto Córdoba,Compacto Córdoba,36966,4
473851592687665,Gustavo Posse,Gustavo Posse,36003,6
183755148656395,Emiliano Durand Salta,Jorge Mario Emiliano Durand,29983,2
353492111467605,Julio Garro,Land,29963,4
108146311912164,Laburen Ladris,www.laburenladris.com,29670,8
174876119204869,Martín Insaurralde,Frente de Todos Lomas,28976,1
1662250880709156,Lanús Municipio,Lanús Municipio,26780,5
103088924366000,Noticias d,Noticias d,26188,120
1471624973068591,Bettina Romero,Bettina Romero,24232,1
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,21621,13
614777578947118,Agarrá la pala,Agarrá la pala,20494,1
101996084777901,Mariela Belski,Mariela Belski,19675,17
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,17263,9
622853724492420,Federico Otermín,Frente de Todos Lomas,17256,1
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,17203,4
551027964955087,Julio César Martinez,Julio Cesar Martinez,16519,4
380477738689513,Cristina Fiore Viñuales,Victor Federico Hanne,16441,4
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,16427,8
112200072188893,Eduardo Cáceres,Eduardo Cáceres,16048,9
107796462136638,La República Noticias,La República Noticias,15799,10
104455719146837,El Meridiano,El Meridiano Noticias,15717,10
369181306485506,Patricia Cubria,showercomunicacion,15477,6
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,14312,10
1915928008689451,Eli Cuesta,Eli Cuesta,13613,12
104733589113258,La Gaceta Nacional,La Gaceta Nacional,13544,5
102436695787908,Chubut por el Cambio,Juntos por Chubut,13007,5
138406616275954,Marcelo Orrego,Producción y Trabajo,12912,5
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,12461,4
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,12415,1
652162468224695,Juan Negri,Juan Negri,11342,7
705172499580470,Gustavo Martinez,Gustavo Martinez,11050,24
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,11028,9
120048091387267,Carlos Morello,Carlos Fernando Morello,10513,3
480129710135,Municipio de Tigre,Municipalidad de Tigre,10500,30
262239820786533,Rubén Cuello,Hector Ruben Cuello,10427,1
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,10309,8
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,10103,8
110746414660916,Lomas Noticias,Lomas Noticias,10016,1
109351389090584,Sergio Urribarri,Sergio Urribarri,9990,1
101321286190410,Avancemos Salta,Avancemos Salta,9875,4
755620767797794,Diario Mejor Informado,Prima Multimedios SRL,9843,4
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,9662,10
134751226547299,Joaquín De la Torre,Joaquín de la Torre,9504,7
386830351387514,InfoSanLuis.com,InfoSanLuis.com,9359,14
363825283650115,Vicente López,Vicente López,9250,4
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,8651,1
442074085928723,Raúl Jalil,Raúl Jalil,8609,3
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,8540,6
525334380868858,Martín Lousteau,Martín Lousteau,8362,1
115649862149219,Francisco Lo Presti,Francisco Nicolas Lo Presti,8241,2
111509551806903,El Deportivo Web,El deportivo oficial,8232,4
307661541236,Grupo La Provincia,GLP,8097,32
227513130941976,Ignacio Torres,Pro Chubut,7962,10
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,7959,7
1188673574495575,Laura Stratta,Laura Stratta,7958,5
723384297773969,Walter Berarducci,Walter Fabian Berarducci,7917,1
102191259342345,,Juntos por Va,7898,1
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,7802,17
141882839166950,Tres Lineas,Tres Lineas,7634,3
110039918575012,Noticias Express,Noticias Express,7485,4
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,7381,66
129744574185800,Julián Amendolaggine,Julian Amendolaggine,7357,3
2438220102914670,Juan Pelaez,Julio Grasso,7237,3
60189524894,Defensoría del Pueblo de la Ciudad de Buenos Aires,Defensoría del Pueblo de la Ciudad de Buenos Aires,7220,11
106716278920168,Noticias Argentinas,Noticias Argentinas Web,7124,4
110492713536,Santa Fe Capital,Santa Fe Capital,6910,2
362204533804292,Municipio de Río Grande,Municipio de Río Grande,6673,5
114299924620455,Andrés Antonietti,Andres Antonietti,6651,5
100447288160336,Verónica Benedetto,Maria Veronica Benedetto,6601,2
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,6573,3
255392011709766,Gobierno de Formosa,Gobierno de Formosa,6568,18
259111760849274,Federico Angelini,Juntos por el Cambio,6373,20
1604553363177691,Concejal von der Thusen,Raul Von Der Thusen,6280,4
1782770091995310,Mariano Castagnaro,Mariano Lucas Castagnaro,6058,1
102187456039094,Enterate Ya,Enterate Ya!,6013,3
331459911021936,Lalo Stelatto,Lalo Stelatto,5912,5
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,5905,9
131381938371647,Corta La Bocha Noticias,Corta La Bocha,5693,1
103846469204203,La Ola Noticias,La Ola Noticias,5647,1
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,5587,4
631005016932969,Gabriela González Riollo,Gabriela Gonzalez Riollo,5581,2
199078716794173,Nexofin,Nexofin,5574,1
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,5548,3
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,5530,7
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,5484,6
118736245504093,TOTI  Intendente,TOTI  Intendente,5363,10
391699984932525,Pablo Cervi,Centro de Inversiones y Desarrollos Patagónicos,5331,4
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,5281,12
111017727886118,Chuchi Molina,Chuchi Adriana Molina,5233,14
688001708286948,Juan Pablo Luque,Juan Pablo Luque,5210,6
862393870465260,Fabian Martin,Fabian Martin Intendente,5124,1
111600998225620,Noticias Zero,Noticias Zero,5098,4
945167758836265,Max Perkins,Max Perkins Oneto Gaona,5050,2
427271967380241,Lucas Delfino,Lucas Delfino,4894,4
107631983989726,Argentina Federal,Argentina Federal,4869,3
1873194886282596,Francisco Mondotte,Daniel Mondotte,4863,4
154643514568743,Sergio Abrevaya,Sergio Abrevaya,4854,7
274062822714291,Sergio Uñac,Servicio informativo Gobierno de San Juan,4797,1
416744201672837,Municipio de Roca,Municipalidad de General Roca,4668,7
