Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
555503991321280,Geraldine Roman,Sulong Pilipinas,14290,1
48688071399,Greenpeace Philippines,Greenpeace Philippines,10652,8
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6043,2
107853288892129,Don Artes,Friends of Don Artes,5758,1
265779500134955,SM Supermalls,SM Supermalls,5380,6
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,3331,4
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,3076,1
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,2755,8
104988244674974,Mobility Awards,The Climate Reality Project Philippines,2463,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2405,2
223618785182273,Pilipinas,WFPH,2369,24
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,2119,1
547821942058909,Pilipinas Today,WFPH,2005,23
100170811672425,Pilipinas Today Kyusi,WFPH,1975,23
1922749344643532,The World Tonight,The World Tonight,1792,19
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1720,11
112952897079549,Energy Development Corporation,Energy Development Corporation,1712,7
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,1698,9
269175894020945,Pilipinas Today,WFPH,1673,21
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,1672,29
100985303377,Valenzuela City,Valenzuela City,1539,3
205248039844,sedaLAW,sedaLAW,1497,2
101382091400564,Atty. Tony Roman,Sulong Pilipinas,1496,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,1475,3
325780477966356,Geo 24/7,Energy Development Corporation,1451,4
110420091960993,Ang iyong boses ay mahalaga,These ads ran without a disclaimer,1383,1
1332938170076882,Tatak QC,Polsure,1336,5
1380167115635985,LEDS Clothing,LEDS Clothing,1201,10
1535594466686140,Aboitiz,These ads ran without a disclaimer,1187,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,1183,12
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,1145,10
