Location name,Amount spent (EUR)
Baden-Württemberg,5017
Bayern,5909
Berlin,9328
Brandenburg,1020
Bremen,555
Hamburg,1564
Hessen,3320
Mecklenburg-Vorpommern,693
Niedersachsen,3604
Nordrhein-Westfalen,8369
Rheinland-Pfalz,1986
Saarland,611
Sachsen,1439
Saxony-Anhalt,886
Schleswig-Holstein,1523
Thüringen,783
Unknown,≤100
