Location name,Amount spent (USD)
Bocas del Toro Province,≤100
Chiriquí Province,410
Coclé Province,176
Colón Province,218
Darién Province,≤100
Herrera Province,101
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,≤100
Panamá Province,5715
San Blas,≤100
Unknown,≤100
Veraguas Province,128
