Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
109470364774303,Ellorum Nammudan,Ellorum Nammudan,61073,143
21169267101,Give,Give,46083,37
109937650579639,discovery+,discovery+,40762,48
362543464411134,SUR FARM,These ads ran without a disclaimer,35847,1
349255958442248,VBJ,VBJ,28167,21
479998865355592,Aditya Birla Group,Aditya Birla Group,25354,9
109545244848137,Crafto,Kutumb App,18228,19
30290552843,Greenpeace India,Greenpeace Environment Trust,17843,51
107395897271506,Kutumb,Swatantra Verma,17062,29
108543274952782,Stalinudan Tamil Nadu,Stalinudan Tamil Nadu,16737,36
1521106071438318,CMO Chhattisgarh,IVS Corporation,13924,4
108080828884036,Gehlot Phir Se,DesignBoxed,13769,32
1521106071438318,CMO Chhattisgarh,Clarion IT,12379,9
316365575140365,Rozana Spokesman,Anish Singh,12180,35
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,10693,22
100904822517086,Non-trivial,These ads ran without a disclaimer,10395,3
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,9015,27
270666596375251,Jhatkaa.org,Jhatkaa.org,8812,15
797927846899300,Flag Foundation of India,Flag Foundation of India,7279,6
116822768068808,The Big Bench,Future Ready Media,6718,7
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,6546,4
100285573091719,Fodaiosqwo,These ads ran without a disclaimer,6494,2
1336625676375215,Only Natural Diamonds IN,These ads ran without a disclaimer,6081,2
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,Inuxu Digital Media Technologies Private Limited,5935,19
109470364774303,Ellorum Nammudan,DMK,5645,57
132689140088396,smilefoundation,smilefoundation,5622,9
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,5586,17
805526169610318,Shubhashray Housing India,shubhashray housing india,5472,7
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,5471,3
106567631300522,The Shinde Sena,Future Ready Media,5443,2
132689140088396,smilefoundation,Smile Foundation,4846,8
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,4581,67
133329580703935,Harish Kumar,Harish Kumar,4549,1
165714096933078,Piyush Goyal,Piyush Goyal,4223,2
101437656247049,Modi Quotes,Modi Quotes,4157,9
102177112507392,Aapanna Hastham,Aapanna Hastham,4149,24
136216326536595,Yuvraj Sambhajiraje Chhatrapati,Yuvraj Sambhajiraje Chhatrapati,4114,2
103782051383159,School of Politics,School of Politics,4105,6
117221101343678,Kharge Fan Club,INC,4052,10
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,4027,3
221256415973730,Ankuram IVF,Ankuram IVF,3899,7
105671775473178,Jan Suraaj,Jan Suraaj,3888,9
245708465537707,Bhupesh Baghel,Bhupesh Baghel,3868,1
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3839,23
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3811,4
242854309081857,Hanuman Beniwal,Hanuman Beniwal,3735,2
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,3614,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3609,3
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3590,2
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,3567,27
811055169008794,Dr. Bonthu Rammohan,Ram Mohan Bontu,3423,2
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,3413,48
