Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,1377,32
174740409237665,TSE Guatemala,TSE Guatemala,1220,10
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,213,2
754661271544464,El Sol de Mixco,El Sol de Mixco,112,2
195909230476243,CONADI GUATEMALA,CONADI GUATEMALA,≤100,1
115463025737962,Salvador Paiz,These ads ran without a disclaimer,≤100,1
119057720784594,El Búho,El Búho,≤100,1
107083134980749,Red Rompe el Miedo Guatemala,Red Rompe el Miedo Guatemala,≤100,8
584473248866593,La Mirada de los Pueblos,These ads ran without a disclaimer,≤100,1
902303623294539,A/C TUCH,These ads ran without a disclaimer,≤100,1
105946259158286,Arias Consultores Guatemala,Arias Consultores,≤100,1
100100789446772,Mayoreo Ferretero,These ads ran without a disclaimer,≤100,1
114227945284581,El Heraldo Guatemala,El Heraldo Guatemala,≤100,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100,1
101575916264675,Ely Coronado,ELY CORONADO,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
103064252668045,Ingees01,These ads ran without a disclaimer,≤100,1
