Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,26829,74
311627208673,WWF UK,WWF UK,7915,69
102639461303190,Fair Pay For All,Fair Pay For All,6985,213
7715002593,UNICEF UK,Unicef UK,6118,49
7214031395,Oxfam Great Britain,Oxfam Great Britain,5769,60
6233536938,War Child UK,War Child UK,2969,9
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2584,19
348366988862054,Oxfam Campaigns,Oxfam Great Britain,2179,15
9250349228,Greenpeace UK,Greenpeace UK,2097,33
408582579294175,UK government,UK Government,2063,4
841894835830532,Electoral Commission UK,Electoral Commission UK,2033,59
8807334278,Conservatives,The Conservative Party,2008,16
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1708,20
25749647410,The Labour Party,The Labour Party,1528,574
7527864602,WaterAid UK,WaterAid UK,1441,80
514212165305248,Leigh Day,Leigh Day,1394,40
799576543492660,The Week Junior,The Week Junior,1302,31
139695000173,Good Energy,Good Energy,921,23
35671512696,World Animal Protection UK,World Animal Protection UK,888,40
10677003998,Shelter,Shelter,865,439
34044296391,Surfers Against Sewage,Surfers Against Sewage,776,30
7043497714,Christian Aid,Christian Aid,774,17
121936349543,World Vision UK,World Vision UK,768,66
143837658998810,WWT,Wildfowl and Wetlands Trust,681,8
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,679,15
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",678,8
61950489543,Labour North West,The Labour Party,672,28
200480966638039,Supremacy 1914,These ads ran without a disclaimer,670,3
46074836918,The Trussell Trust,Trussell Trust,661,8
18168505158,The Woodland Trust,Woodland Trust,660,33
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,634,14
59367068326,The Ramblers,The Ramblers,612,7
177855115588808,The Week UK,The Week UK,576,22
208573062515662,Freedom from Torture,Freedom from Torture,557,93
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,554,8
117476785190,Save the Children UK,Save the Children UK,514,20
101958682650112,ESG UK,Energy Saving Grants,505,68
107310464728068,Britain Remade,BRM Futures Limited,496,32
10114144851,NSPCC,NSPCC,495,7
13047522725,Crimestoppers,Crimestoppers,485,36
220543443746,International Rescue Committee - UK,International Rescue Committee UK,480,19
1660600037490738,Guardian Labs,Guardian Labs,461,24
2047806148766050,Animal Equality UK,Animal Equality UK,459,3
122052607808255,CAGE,CAGE,450,3
116410721348434,Liberate Liverpool,Liberate Liverpool,425,47
116625838402686,FareShare,FareShare,421,16
159969930741814,The Wildlife Trusts,The Wildlife Trusts,400,13
39852622971,Vertigo Releasing,These ads ran without a disclaimer,389,3
358706239805,Scope,Scope,378,3
195754307110390,Right To Life UK,Right To Life UK,375,17
158077247591710,Refuge,Refuge,369,23
137385490131,Electoral Reform Society,Electoral Reform Society,369,72
47612991154,Dignity in Dying,Dignity in Dying,366,19
19529811722,Save An Orphan,These ads ran without a disclaimer,361,13
108951391565231,Help to Heat,Huw John Llewellyn,349,8
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,347,76
490858150969676,5Pillars,5Pillars,326,11
274651352565844,Oltco Ltd,Oltco Ltd,320,113
10499876484,Compassion in World Farming,Compassion in World Farming,309,15
246872175166,Action Against Hunger UK,Action Against Hunger UK,302,150
26698813123,British Red Cross,British Red Cross,283,15
1586251881644270,Keir Starmer,The Labour Party,276,188
39605200520,ActionAid UK,ActionAid UK,276,15
1608245282744484,Yorkshire and the Humber Labour Party,The Yorkshire and Humber Labour Party,263,24
601388547012748,Ecologi,Ecologi,256,59
103273814470,SolarAid,SolarAid,253,20
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,244,24
258268470990692,Cyber Aware,These ads ran without a disclaimer,243,3
249209468838241,Good Law Project,Good Law Project,241,56
358126247463,Speech and Language UK,Speech and Language UK,236,8
685018844928882,Labour North,The Labour Party,226,18
40409120801,Refugee Council,Refugee Council,215,4
200006375787,38 Degrees,38 Degrees,210,9
103004792660944,Longleaf Valley,These ads ran without a disclaimer,197,3
290498754454402,European Movement UK,European Movement UK,197,6
319720638145510,NatureScot,NatureScot,192,4
361357197279177,Ashford Conservatives,Ashford Constituency Conservative Association,189,24
106205865302441,Just Stop Oil,Just Stop Oil,188,19
10986039307,VSO,VSO,180,8
1046117708754519,Care4Calais,Care4Calais,180,17
156483561056782,Magic Breakfast,Magic Breakfast,180,42
101255718164248,350 UK,350.org,179,9
313376249090900,The Humane League UK,The Humane League UK,177,26
18933990398,Stonewall,Stonewall UK,172,6
442816382865338,Social Security Scotland,Social Security Scotland,171,4
110538548040758,Care2 UK,John Ayling & Associates,169,12
632184833605348,YouPolitics.uk,Robin Michael Horsley,167,6
13533633585,National Trust,National Trust,163,3
490007667679401,Hugh James,Hugh James,159,3
18044497940,Plan International UK,Plan International UK,155,16
114651147002520,SSE Energy Solutions,SSE,150,10
112712550420527,Ekō UK,Ekō,148,2
103835971750,Orbis UK,Orbis UK,145,16
71409503111,Manchester City Council,Manchester City Council,144,1
120712674673605,Plymouth City Council,Plymouth City Council,143,6
713179875369048,London Gov,The Greater London Authority,143,39
108906498687347,Knife Sentence,Knife Sentence,139,12
401847960644025,Extinction Rebellion UK,Extinction Rebellion,138,44
102962406443212,WWF Cymru,WWF Cymru,136,4
11055104471,ONE,ONE Against Poverty (UK),136,26
169042736456594,All Out,All Out,134,8
405878589875004,Aid 4 Ummah,Aid 4 Ummah,133,2
104659471147991,City of Leicester Conservatives,City of Leicester Conservative Federation,133,16
110100268235797,Hyphen,Link Media Corporation Ltd,129,27
965312526817132,Ashford Labour,Ashford Constituency Labour Party,128,37
111503161740182,AGBI,AGBI,125,11
7231383046,RSPCA (England & Wales),RSPCA (England & Wales),123,1
143081799165389,Exeter Labour Party,Exeter Labour Party,122,24
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,121,9
346684596111093,KinKind,KinKind Ltd,120,8
6708565748,CBM UK,CBM UK,115,5
110834314440892,Saudi Green Initiative,These ads ran without a disclaimer,113,4
228393814606663,West of England Combined Authority,West of England Combined Authority,112,1
109088285010415,Bucovineanul-Voloșeniuc Ștefan,Jinesh Pravinchandra Shah,108,1
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,106,19
8126393663,MS Society UK,MS Society UK,106,1
763665157015124,Silver Voices,Silver Voices,105,1
698773137204706,Give My View,Built-ID,103,5
121956537496618,Christopher Mountain,Christopher Kenneth Mountain,103,2
212038972186253,Transport for London,Transport for London,≤100,1
804917826282199,Elmbridge Liberal Democrats,Jaska Alanko,≤100,13
134213516600832,Logistics UK,Logistics UK,≤100,2
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100,39
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100,47
126261804063269,Surrey County Council,Surrey County Council,≤100,3
657070411062471,Anas Sarwar,Scottish Labour Party,≤100,23
37981137361,The Children's Society,The Children's Society,≤100,2
124471347603278,Positive Money UK,Positive Money,≤100,2
135456716565905,Guardian Jobs,Guardian Jobs,≤100,12
111339325988454,The Coders Guild,The Coders Guild,≤100,4
391643007520822,Mid Suffolk Green Party,Mid Suffolk Green Party,≤100,38
210400546162648,Development Bank of Wales,Development Bank of Wales,≤100,15
269643296481818,EEC Solar,These ads ran without a disclaimer,≤100,6
249618799243125,South Norfolk Conservatives,South Norfolk Conservatives,≤100,40
430570587033190,Rushmoor Conservatives,ANHCA,≤100,9
144031562276259,Stevenage Labour Party,Stevenage Labour Party,≤100,13
471333502929463,Paths for All,Paths for All,≤100,1
13655260370,Penguin Books,Penguin Books,≤100,3
183578656917,Wellcome Trust,Wellcome Trust,≤100,8
105213446201178,International Justice Mission,International Justice Mission,≤100,2
202798122688,Chatham House,Chatham House,≤100,1
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100,5
7950759473,Cancer Research UK,Cancer Research UK,≤100,3
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,3
100854403381908,Pay Justice,Pay Justice,≤100,1
113389667191398,ROOT ZERO,Puffin Produce,≤100,15
8422578815,Soil Association,Soil Association,≤100,14
363954377093123,Yorkshire Smokefree,Yorkshire Smokefree,≤100,4
18366996074,War on Want,War on Want,≤100,15
6574632957,Unlock Democracy,Unlock Democracy,≤100,10
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,32
163277273712719,Oxford Plastics,Oxford Plastics,≤100,20
1842552962660642,Saffron Walden Labour,Saffron Walden Labour,≤100,3
143998618983723,York Labour,York Labour Party,≤100,4
227427673437,Tree Aid,Tree Aid,≤100,9
197400387278804,North Devon Labour Party,North Devon Labour Party,≤100,3
175584152579855,Unite the union,Unite the union,≤100,1
241312696375349,National Education Union,National Education Union,≤100,1
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,19
156798122157,Media Trust,Media Trust,≤100,1
1150499354969964,Telford Labour Party,Telford & Wrekin Labour,≤100,15
1536244863288071,Terravesta,Terravesta,≤100,4
107274939320795,Portsmouth City Council,Portsmouth City Council,≤100,2
116658961367075,GloryRideMusical,Fifty Technology,≤100,8
115289365261509,Burton and Uttoxeter Labour Party,Burton and Uttoxeter Labour Party,≤100,17
468808020190107,Kinson Conservatives,Bournemouth West Conservatives,≤100,3
9695206314,Sustrans,Sustrans,≤100,5
38241997652,Lymphoma Action,Lymphoma Action,≤100,3
147633985979116,Swindon Labour Councillors,Swindon Labour,≤100,12
730993880393394,Michelle O'Neill,Sinn Féin,≤100,17
121054447914628,Ellesmere Port & Neston Conservatives,Ellesmere Port & Neston Conservatives,≤100,3
528125197395187,Darlington Conservatives,Darlington Conservative Party,≤100,7
285638551575013,Al-Ayn Social Care Foundation - UK,Al-Ayn Social Care Foundation,≤100,3
120235764665422,Broxtowe Borough Council,Broxtowe Borough Council,≤100,1
85800829429,Justice and Care,Justice and Care,≤100,12
155005461199167,Canterbury City Council,Canterbury City Council,≤100,4
109403712473243,Bristol Energy Cooperative,Bristol Energy Cooperative,≤100,1
569834799727730,National Grid UK,National Grid UK,≤100,4
1944527365788790,Banc Datblygu Cymru,Development Bank of Wales,≤100,10
99745777276,Porchlight,Porchlight,≤100,9
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100,3
129621013755944,Guildford Liberal Democrats,Guildford Liberal Democrats,≤100,46
216412798461590,TCV - The Conservation Volunteers,TCV - The Conservation Volunteers,≤100,4
