Location name,Amount spent (BRL)
Acre (state),443
Alagoas,2430
Amapá,480
Amazonas,3473
Bahia,8459
Ceará,6397
Espírito Santo,4907
Federal District,3286
Goiás,6300
Maranhão,4951
Mato Grosso,5335
Mato Grosso do Sul,3788
Minas Gerais,22304
Paraná,8668
Paraíba,3555
Pará,8941
Pernambuco,7740
Piauí,2358
Rio Grande do Norte,3201
Rio Grande do Sul,9419
Rio de Janeiro (state),24748
Rondônia,1765
Roraima,1193
Santa Catarina,8188
Sergipe,2375
São Paulo (state),51915
Tocantins,1461
Unknown,≤100
