Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
120343698070515,Liberální institut,Liberální institut,32632,5
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,17669,28
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,5244,11
210778132327279,Prima,Prima,4255,5
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",4243,8
251656685576,KDU-ČSL,KDU-ČSL,2072,19
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,2062,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1656,2
127355564021146,Knihkupectví Luxor,"Euromedia Group, a.s.",1589,12
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1514,10
376809572404232,Kaufland Česká republika,These ads ran without a disclaimer,1418,1
123858471641,iROZHLAS.cz,Český rozhlas,1367,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1277,10
137778619615350,Voyo.cz,TV Nova s. r. o.,1276,5
101894271393926,Daniel Kůs - Radní Plzně,Daniel Kůs,1236,2
1477535869227488,Vít Rakušan,Starostové a nezávislí,1000,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,974,16
356451014434612,Marian Jurečka,KDU-ČSL,916,8
532098743479771,Heartnoize Promotion,Heartnoize Promotion s.r.o.,891,3
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,842,22
178362315106,European Parliament,European Parliament,812,6
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,803,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",746,10
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,684,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,656,3
197010357446014,Ondřej Prokop,Ondrej Prokop,655,1
125830487980906,Solární asociace,Solární asociace,640,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,621,5
117823623864,Transparency International ČR,Transparency International ČR,553,7
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,472,4
1469427909957890,Reportér magazín,Reportér magazín,463,2
155406703122,Arnika,Arnika,442,1
579215965436046,JSNS,"Člověk v tísni, o.p.s.",437,3
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",416,3
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",391,4
90002267161,TOP 09,TOP 09,390,3
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,383,1
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,372,5
