Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,119
County Cork,598
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,182
County Mayo,119
County Meath,195
County Monaghan,≤100
County Offaly,≤100
County Tipperary,173
County Westmeath,≤100
Donegal,184
Dublin,2266
Galway,266
Kerry,177
Kildare,229
Kilkenny,≤100
Limerick,220
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,144
Wexford,188
Wicklow,164
