Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,3048082,21
943824938962084,Luis Fernando,Luis Fernando,1689373,30
532716330164048,Sole Núñez,Sole Núñez,1085676,18
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,1035592,2
241512319274531,Sixto Pereira,Sixto Pereira,983026,5
102917519228790,Bruno Defelippe,PautaPY,711654,2
110447625137045,Pilar Callizo,PautaPY,592990,2
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,592914,21
103771265752808,Vysokolán,Stephan Vysokolán,532393,4
325540631525675,En La Tecla,En la Tecla,458685,8
102963512483270,PyElige,PY Elige,416277,11
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,412406,5
1547194582252394,Denis Lichi,Global Agencia,409169,5
102266292553995,Sucia Política,Diego Ricardo Ramírez,406709,8
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,404917,10
100490136261426,María Cristina Campuzano Senadora,María Cristina Campuzano Senadora,368764,1
498022813689642,Oscar González Drakeford,Oscar González,361860,17
153958777947957,Paulo Reichardt,Paulo Reichardt,265432,9
113351910838827,Alma Cívica,Alma Cívica,238896,14
614795685343483,Belén Maldonado,Belén Maldonado,226847,5
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,219072,11
109626041763537,Natalicio Chase,Global Agencia,199229,4
102649292598442,Senador Hugo Richer,Senador Hugo Richer,195475,6
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,186994,4
100959471597014,José Antonio Galeano,José Antonio Galeano,186679,11
1753251591598763,Dani Mujica,Dani Mujica,186310,11
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,179093,7
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,176487,2
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,171793,1
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,168697,2
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,161810,4
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,155187,1
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,148715,2
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,144613,3
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,121983,16
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,119903,3
1150055398455917,C9N Paraguay,C9N Paraguay,115691,1
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,110217,11
118776213294753,Atenil Paraguay,Atenil Paraguay,108038,2
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,107908,1
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",106346,6
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,105897,3
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,105753,1
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,101229,2
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,101229,3
517426394969535,Ricardo Canese,Ricardo Canese,100000,1
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,100000,1
105678502467624,Soledad Villagra,Soledad Villagra Carron,99635,2
263037407490496,Édgar López Senador,Christian Guillermo Vazquez Sanchez,98356,1
100566575581065,Ramón Montanía,Ramón Montania Fernandez,96818,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,94734,10
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,92635,6
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,90774,3
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,84888,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,84554,6
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,83416,1
105977768646306,Bernardo Zárate Gobernador,Bernardo Zárate Gobernador,78784,2
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,76866,11
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,67747,2
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,67088,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,64636,2
518726648648192,Carlos Arrechea,Carlos Arrechea,59734,1
102804492578710,Legalmente Hablando,Nueva Tecno,59128,1
2313390342074494,JOSE LIN Chicolin,Raul Jara,57854,2
102940895895901,Victor Herreros Gimenez,Victor Herreros,57402,2
108982768685910,Cynthia Rios Diputada,Wilson Armoa,54591,5
483666425147964,Richard Ramirez,Richard Ramirez,52526,7
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,52097,1
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,51028,1
106742348776811,Gustavo Penayo Medina Concejal Departamental 2023,Edgar Ivan Gonzalez Ocampo,49731,1
103373961784268,Giani Ramírez,Giani Ramírez,45404,4
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,45210,5
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,44703,1
1490214351269338,Freddy Franco,Carlos Agustin Sanabria Garcete,43879,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,43576,2
176941749043831,YAMIL ESGAIB,Yamil Esgaib,43244,2
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,42824,2
108824810612735,Ing. Jorge Palazón,Jorge Palazon,42759,1
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,42268,1
109293074062174,El Encuestador,El Encuestador,38088,2
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,37348,5
725834240910220,Noticiero Paraguay,Noticiero Paraguay,37111,2
105545157610039,Euclides Acevedo,These ads ran without a disclaimer,34706,1
109041755331821,Abg. Esther Roa,Maria Esther Roa De Espinola,34478,4
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,34275,2
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,32901,1
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,31973,2
107280817646184,Estefi Careaga,Estefi Careaga,31218,4
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,30602,2
413305998874911,Ing. Digno Caballero Ruiz,Derlis Damián Talavera,29381,1
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,29358,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,28923,1
196599783696918,Efrain Alegre,These ads ran without a disclaimer,28433,4
110988551804080,Dany Agüero Concejal,Juan Daniel Aguero Rotela,27341,4
838018169889993,Fernando Ojeda,Fernando Ojeda,27157,3
113076310393725,Diana de Smith - Concejal Departamental 2023,Maria Cecilia Smith Villalba,26681,4
842006342844392,Pautas Políticas Py,Pautas Políticas Py,26505,1
283555155469151,Nando Gill,Hernando Gill Aguayo,25704,1
105294074427093,Félix Fernández,Henry Alexis González Avalos,24942,1
108956608577334,Gaspar Centurión,Gaspar Centurión,24043,3
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,21707,1
550298315040554,Marcelo Soto,Marcelo Soto,21081,1
112866004765581,Taurino González,Elias Escobar Fernández,20510,2
125249971414945,Hugo Meza,Hugo Joel Meza,20475,1
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,20275,1
131915497570975,Manuel Aguilar,Jose Manuel Aguilar Bogarin,18963,2
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,18801,2
110259408342427,Walter Garcia,Walter Garcia,18647,1
1932265573758611,Raúl Araujo,Ricardo Arial Martinez Arquello,18434,1
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,18390,2
103557321384387,Blanca Ríos-Moroti,Ricardo Arial Martinez Arquello,17474,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,17040,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,16668,2
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,16560,1
104143542486856,Ya Paraguay,Ya Paraguay,16112,1
110313300559942,Oscar Chicho Riquelme Diputado 2023,Oscar Angel Riquelme Fleitas,15765,1
100778482648263,Cerini 2023,DGWorld Consultoría Digital,14605,1
647864758888200,Seba Garcia,Sebastian Garcia,14484,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,14290,1
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,11931,1
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,11808,2
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,11263,1
108154268869735,Dr. Vicente Fariña Senador,William Andrés Campuzano Ruiz,10575,1
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,10115,1
101398472410339,Monica Ramirez,Monica Ramirez,10034,1
1683682091865699,Nubia Capurro - Diputada,Hector Matiauda,10006,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,9864,1
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,9215,1
110519067948636,Silvani Asilvera Concejal por Cordillera 2023,Anibal Silvani Asilvera Martinez,9068,1
103067808746490,Omar Velázquez,Omar Velazquez,8340,1
109846981881280,Arlene Aquino Morel,Edith Arlene Aquino Morel,8099,1
105837975790261,Marlene González Villanueva,Marlene Elisabet Gonzalez Villanueva,8073,1
823788047675556,Call of War,These ads ran without a disclaimer,7665,2
123599227695584,Patria Querida Lambaré,Patria Querida Lambaré,7544,1
227622537655549,CGTN en Español,These ads ran without a disclaimer,7231,1
