Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,38465,182
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,24550,8
693907914395620,良杯製所 Oolab,良杯製所 Oolab,17275,10
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),13138,31
246517878713911,劉家昌,勇勳沈,9414,1
343347583411734,歡樂大東家,These ads ran without a disclaimer,7652,2
699398610097783,劉仁照 Liu Jen-Chao,劉仁照,7276,6
136185963597716,Cheap,Cheap,6660,9
106801464127093,目目非營利 MUVE NPO,目目非營利,6078,11
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,5782,6
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,5428,2
248954465174600,TOYOTA Taiwan,These ads ran without a disclaimer,5278,1
219315794887869,聯合報,聯合報股份有限公司,5254,26
239410119414734,彭佳芸,Katherine Peng,5053,2
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,4748,9
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,4590,5
177161918975981,基督教芥菜種會,基督教芥菜種會,3781,14
127628276929,天下雜誌,天下雜誌,3775,17
185265471538397,余宛如,余宛如,3537,2
211730475524462,大陸委員會,大陸委員會,3226,6
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,2835,7
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2812,47
292264527463678,全教總,全國教師工會總聯合會,2599,3
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,2351,9
1421185968116666,江肇國,江肇國,2071,7
235679595900,民視新聞,民視新聞,2063,7
158025223269,今周刊,今周刊,1895,9
101643786051216,楊昌德 新竹縣議員,Maggie Chen,1834,1
286487218798,遠見雜誌,遠見雜誌,1808,6
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1740,29
569626243213799,生鮮時書,生鮮時書,1634,2
523168201364883,WORD UP 單字救星,These ads ran without a disclaimer,1588,7
113988264929657,Yp,育璞林,1571,15
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1492,4
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1481,4
167913323845559,FNG世代設計｜為了下一代而設計,These ads ran without a disclaimer,1399,4
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1358,40
296199430542790,何志偉,志偉 何,1319,2
117437684611270,桃園有議事・民進黨議會黨團,民主進步黨桃園市議會黨團,1207,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1165,16
104690535860982,楊永明,永明楊,1102,5
449156429152075,麻吉理財顧問公司,黃詩凭,996,1
202921733128123,黃露慧 Lulu,黃露慧,990,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,970,2
1648103928834123,MasterTalks,MasterTalks,966,14
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,945,4
390569611008641,願景工程基金會 Vision Project,願景工程基金會,825,26
105692292105892,黃士修,Shih-Hsiu Huang,791,5
246324992373019,傅崐萁,Evonne Hu,790,1
104624290080479,張育美,翊斌黃,725,3
1649151078446134,卓冠廷,冠廷卓,724,16
436843193180529,Unipapa,Unipapa,714,12
103219708815173,蕭立妍,Li Yen Hsiao,704,2
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,693,7
195094157238158,好立委 楊瓊瓔,宛儀林,679,5
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,675,3
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,631,1
791870507594526,利樂創新界,利樂創新界,630,6
126591123695143,Whdcnc,These ads ran without a disclaimer,629,3
189061482332,張嘉郡,嘉郡張,615,2
1423830381084156,中華民國財政部,中華民國財政部,604,1
1680942122167263,Schneider Electric,品瑄 黃,592,8
1629474157289221,小牛頓,小牛頓科學教育有限公司,578,7
307448579410362,感染誌 Hivstory,感染誌 Hivstory,574,1
327941870899267,元智大學 i Life,元智大學 i Life,571,2
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,555,4
110281231630482,Earth Helper 減碳永續行動,Earth Helper 減碳永續行動,541,1
271066329736342,TDSA 台灣牙醫學生聯合會,蕭任廷,520,1
108927501995491,restyle2050,These ads ran without a disclaimer,511,1
794188814045662,新業建設 Hsinyeh,新業建設股份有限公司,490,1
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,486,1
