Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
106445798441972,Pasión Pilsen,These ads ran without a disclaimer,274082,1
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,232554,15
103594265451560,Diana Recalde,Cesar Joel Godoy Rojas,182883,4
1659775060937880,Guido González,Rosa Agustin Gonzalez,172833,3
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,153544,2
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,125797,2
111912341409356,Centinela del Norte,Centinela del Norte,120715,5
102804492578710,Legalmente Hablando,Nueva Tecno,88439,3
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,74173,2
112866004765581,Taurino González,Elias Escobar Fernández,73387,2
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,72701,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,63689,3
116747321316881,Javier Ferreira,Javier Ferreira,53874,1
113754124679469,Máximo Barreto,Nito León,50105,1
324985181285275,Ever Delvalle Intendente 2023,Ever Delvalle Intendente 2023,40935,5
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,37027,1
357095164345257,Oviedo Press,Oviedo Press,31671,3
108779854000922,Enrique Quintana,Enrique Quintana,24496,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,23936,1
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,21939,1
100285385532872,Andrea Brizuela Concejala,Andrea Beatriz Brizuela Martinez,21601,3
270180246326694,Nestor Hugo Valenzuela Portillo,Nestor Hugo Valenzuela Portillo,20967,1
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,19775,7
265586906915675,En Efecto,These ads ran without a disclaimer,16867,1
153958777947957,Paulo Reichardt,Paulo Reichardt,12990,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,7977,1
1365651890238610,Soberanía Paraguay,Prensa_Py,7770,1
112013680926673,Fabiola Galeano,Fabiola Galeano,7667,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,5433,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,5053,1
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,1565,1
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,2
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100,2
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100,1
111283271603417,Taicang Entdecken,These ads ran without a disclaimer,≤100,2
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
145521742161580,International Association for the Study of Lung Cancer,These ads ran without a disclaimer,≤100,1
111881424653695,Swank Guide,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
107159438968611,Fernanda Actis Aubagn,These ads ran without a disclaimer,≤100,1
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,3
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100,3
104487782626420,Pautadpolitica,These ads ran without a disclaimer,≤100,1
