Location name,Amount spent (USD)
Estuaire Province,≤100
Haut-Ogooué Province,≤100
Moyen-Ogooué Province,≤100
Ogooué-Lolo Province,≤100
Ogooué-Maritime Province,≤100
Woleu-Ntem Province,≤100
