Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,6929,11
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,5325,4
1013323835449673,Inddhhuruguay,INDDHH Uruguay,2367,6
227537964299216,Javier Radiccioni,Javier Radiccioni,1084,1
857096944310280,Ismael Blanco,Ismael Blanco Martino,566,2
1451998975071651,Mario Silvera Intendente,Mario Fabian Silvera Araujo,525,2
339506493370193,Richard Sander,Richard Saul Sander Darín,448,2
409758545881921,Intendencia de Colonia,Intendencia de Colonia,424,1
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,334,5
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,≤100,2
102658895494661,Irene Gonçalvez Mautone,Irene Gonçalvez Mautone,≤100,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100,1
127563343937400,Ágora Consultores | Investigación Social Aplicada,Ágora Consultores: Investigación Social Aplicada,≤100,3
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100,1
315052892482848,Minerva Foods Latam,These ads ran without a disclaimer,≤100,1
100357715349653,Noticias del Oso,These ads ran without a disclaimer,≤100,4
1406745916238169,NAAMAT INTERNATIONAL,These ads ran without a disclaimer,≤100,1
105402142213680,holisticloreesp,These ads ran without a disclaimer,≤100,1
34440108608,Net Impact,These ads ran without a disclaimer,≤100,1
100956891290963,Drivepedia Autos,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,1
102153471654987,La vida en una historia.,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,4
316496640057,7iber,These ads ran without a disclaimer,≤100,1
