Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,7931,66
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",5455,57
682268945137255,Chris Minns,Chris Minns MP,5157,48
119246428679,NSW Labor,NSW Labor,4986,149
532962446729390,Australian Families,Department of Social Services,4243,49
213476079972,Essential Workers Deserve Better,Mark Morey,3218,107
24495551981,The Greens NSW,The Greens NSW,3147,196
536223530633109,Freedom Property Investors,These ads ran without a disclaimer,3033,3
104389532222332,Solutions,Solutions for Australia,2876,135
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,2723,31
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,2600,33
8422338499,The Wilderness Society,The Wilderness Society,2570,132
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2366,166
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1905,20
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1851,17
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1725,64
32799215298,Animals Australia,Animals Australia,1703,96
307341981788,Australian Labor Party,Australian Labor Party,1573,2
106572145637277,Helen Conway for North Shore,Helen Conway,1499,11
10113538711,WWF-Australia,WWF-Australia,1244,6
101589645013040,Thrive by Five,Thrive By Five,1206,17
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1052,12
447447719391089,Health Care Providers Association,Health Care Providers Association,1010,8
1407148622837316,Empowered Communities,Empowered Communities,999,17
1776727752614025,Glencore,Glencore Australia,995,10
494820897261439,Bank Australia,Bank Australia,959,43
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,904,38
105931422364976,Jacqui Scruby,Jacqui Scruby,888,23
328641501156991,United Workers Union,United Workers Union,857,2
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,853,8
234642499897373,Fire Brigade Employees' Union - FBEU,Fire Brigade Employees Union,848,6
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,838,13
100356216050100,Family First Party Australia,Family First Party Australia Ltd,823,10
92824008332,Plan International Australia,Plan International Australia,809,27
105228161893855,Climate 200,Climate 200,785,84
109456968666300,Michael Regan - Independent Candidate for Wakehurst,Michael Regan,752,30
76212817063,CARE Australia,CARE Australia,742,6
101934832754638,Joeline Hackman,Joeline Pty Ltd,695,9
114356285318973,Lee Evans MP,"Liberal Party of Australia, NSW Division",675,4
1066991789983610,Australian Services Union NSW & ACT,Australian Services Union NSW & ACT,644,21
102735262506370,Amanda Findley for South Coast,The Greens NSW,604,29
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",576,5
2216458428672346,Wendy Lindsay MP East Hills,"Liberal Party of Australia, NSW Division",568,3
113189828261610,Therese Fedeli - Liberal Candidate for Leppington,"Liberal Party of Australia, NSW Division",543,5
182564410468,Australia for UNHCR,Australia for UNHCR,525,101
120462224723459,NSW Nationals,National Party of Australia - NSW,519,4
