Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),12881,51
125934997444897,SuperBrugsen,Coop,9669,10
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,9550,70
26458152911,SOS Børnebyerne,SOS Børnebyerne,8791,57
12860228293,Politiken,Politiken,6619,11
1427831394175028,Mælken.dk,Mælken.dk,5872,6
122577072476986,Amalo,Amalo,4954,54
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,4851,11
72672361910,Børns Vilkår,Børns Vilkår,4760,17
67571270393,Red Barnet,Red Barnet,4722,46
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,4562,57
65929129383,Røde Kors,Røde Kors,4352,14
399210657232918,PlanBørnefonden,PlanBørnefonden,3875,17
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3680,5
59143726810,Psykiatrifonden,Psykiatrifonden,3669,3
867877683280051,Weekendavisen,Weekendavisen,2720,19
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2605,14
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,2538,6
12787473132,Berlingske,Berlingske,2449,20
173328802715590,Region Midtjylland,Region Midtjylland,2270,3
1688214178159008,BARONS,BARONS,2158,8
167891603415958,Lederne,Lederne,2154,4
748887235210811,Obton Forvaltning A/S,Obton A/S,2069,9
114195323371432,Handicap og job,Styrelsen for Arbejdsmarked og Rekruttering,1890,4
106468772046278,Project Greensand,Project Greensand,1812,7
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1798,24
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1746,47
105511328705392,HØRT,Børns Vilkår,1545,2
178362315106,European Parliament,European Parliament,1507,10
107976064975368,Drivkraft Danmark,Drivkraft Danmark,1463,1
55365680705,Greenpeace Danmark,Greenpeace Danmark,1292,24
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,1239,2
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,1220,11
116269191760882,DSB,DSB,1209,2
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1199,24
17428770950,RÆSON,Clement Kjersgaard,1181,1
287306323369,Børnecancerfonden,Børnecancerfonden,1162,3
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,1077,17
19176473894,IMS (International Media Support),IMS (International Media Support),1066,16
126543540781090,Ældre Sagen,Ældre Sagen,1031,13
167887506877,AIDS-Fondet,AIDS-Fondet,1022,8
132755243459426,I love øko,Økologisk Landsforening,1003,12
90497015205,Kvickly,Coop,982,4
304554445813,Videncentret Bolius,Videncentret Bolius,971,13
121570596369,CARE Danmark,CARE i Danmark,939,45
1643818125897989,Fonden Novavi,Fonden Novavi,871,23
1704424023182897,Politiken Historie,Politiken Historie,865,21
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,809,6
109450894144575,Kontrast,Kontrast.dk Aps,776,24
154415494575789,IDA,IDA,771,4
100155351806014,Æra,Ræson,743,1
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,684,23
246977185497434,Plastic Change,Plastic Change,642,16
840208682708121,Fyns Amts Avis,Fyns Amts Avis,605,24
144098125661833,Nordea Invest,Nordea Invest,574,16
111095867334448,Rent Hav,Rent Øresund,545,2
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,533,3
110560691837684,SolCompagniet,SolCompagniet,490,1
100223332269206,Favrskov LIV,FavrskovLIV,461,1
109777417966097,Syddjurs LIV,SyddjursLIV,461,1
103778941848389,Skanderborg LIV,SkanderborgLIV,459,1
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,444,2
36664432940,Amnesty International Danmark,Amnesty Danmark,430,23
494902077334290,Tuborgfondet,Tuborgfondet,405,1
145392175531068,JydskeVestkysten,JydskeVestkysten,378,2
119769598101853,Konservativ Ungdom,Konservativ Ungdom,370,2
102044728749312,Viby-Stavtrup LIV,Viby-StavtrupLIV,368,1
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,352,1
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,352,4
1405355586351630,Carlsbergfondet,Carlsbergfondet,350,5
609268912419577,Jeppe Søe,Søe Jeppe,338,1
