Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,14425,35
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),11820,38
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,8492,66
125934997444897,SuperBrugsen,Coop,8441,9
26458152911,SOS Børnebyerne,SOS Børnebyerne,7768,62
12860228293,Politiken,Politiken,6036,12
1427831394175028,Mælken.dk,Mælken.dk,5596,6
90497015205,Kvickly,Coop,5476,6
72672361910,Børns Vilkår,Børns Vilkår,5291,21
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,4424,52
67571270393,Red Barnet,Red Barnet,4348,50
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,4149,13
122577072476986,Amalo,Amalo,4099,54
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3634,5
59143726810,Psykiatrifonden,Psykiatrifonden,3401,3
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,2447,10
399210657232918,PlanBørnefonden,PlanBørnefonden,2421,12
867877683280051,Weekendavisen,Weekendavisen,2316,25
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2295,14
105511328705392,HØRT,Børns Vilkår,2162,4
173328802715590,Region Midtjylland,Region Midtjylland,2075,5
12787473132,Berlingske,Berlingske,1999,23
167891603415958,Lederne,Lederne,1941,4
1688214178159008,BARONS,BARONS,1936,7
748887235210811,Obton Forvaltning A/S,Obton A/S,1896,13
250994288337708,Sex og Samfund,Sex og Samfund,1701,5
114195323371432,Handicap og job,Styrelsen for Arbejdsmarked og Rekruttering,1676,4
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1592,23
106468772046278,Project Greensand,Project Greensand,1577,7
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1533,47
107976064975368,Drivkraft Danmark,Drivkraft Danmark,1315,1
55365680705,Greenpeace Danmark,Greenpeace Danmark,1183,33
287306323369,Børnecancerfonden,Børnecancerfonden,1081,4
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1011,23
178362315106,European Parliament,European Parliament,1007,15
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,994,18
121570596369,CARE Danmark,CARE i Danmark,975,57
167887506877,AIDS-Fondet,AIDS-Fondet,956,8
1704424023182897,Politiken Historie,Politiken Historie,928,22
304554445813,Videncentret Bolius,Videncentret Bolius,912,13
154415494575789,IDA,IDA,886,6
132755243459426,I love øko,Økologisk Landsforening,868,12
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,859,24
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,856,28
1643818125897989,Fonden Novavi,Fonden Novavi,779,23
100155351806014,Æra,Ræson,713,1
306341992712886,Det Centrale Handicapråd,These ads ran without a disclaimer,697,1
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,677,22
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,644,3
126543540781090,Ældre Sagen,Ældre Sagen,631,11
144098125661833,Nordea Invest,Nordea Invest,615,20
246977185497434,Plastic Change,Plastic Change,599,18
840208682708121,Fyns Amts Avis,Fyns Amts Avis,541,24
109777417966097,Syddjurs LIV,SyddjursLIV,500,1
100223332269206,Favrskov LIV,FavrskovLIV,499,1
103778941848389,Skanderborg LIV,SkanderborgLIV,492,1
110560691837684,SolCompagniet,SolCompagniet,444,1
154415494575789,IDA,These ads ran without a disclaimer,440,4
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,428,1
119769598101853,Konservativ Ungdom,Konservativ Ungdom,416,2
110611267881344,Risskov LIV,RisskovLIV,410,1
102044728749312,Viby-Stavtrup LIV,Viby-StavtrupLIV,398,1
36664432940,Amnesty International Danmark,Amnesty Danmark,385,23
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,373,3
145392175531068,JydskeVestkysten,JydskeVestkysten,347,2
109172021360555,Skåde-Højbjerg-Holme,Skåde-højbjerg-Holme,346,1
367555698666,Amtsavisen.dk,Randers Amtsavis,341,5
