Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
1586720604968366,文茜的世界周報 Sisy's World News,These ads ran without a disclaimer,35067,62
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,22446,151
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,18685,5
693907914395620,良杯製所 Oolab,良杯製所 Oolab,15636,9
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,15182,1
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,10236,6
106801464127093,目目非營利 MUVE NPO,目目非營利,9036,16
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),8406,43
235679595900,民視新聞,民視新聞,8061,11
177161918975981,基督教芥菜種會,基督教芥菜種會,6493,41
268397903239051,立委補選-林明溱,張宜蓁,5390,4
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,4120,15
920752461339263,上班不要看,上班不要看,4004,21
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,3759,5
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,3324,2
174567875906128,Epson,台灣愛普生科技股份有限公司,3223,3
628210660663641,自由時報地產天下,自由時報地產天下,3165,3
211730475524462,大陸委員會,大陸委員會,3096,6
335544036485779,經濟部,經濟部,2970,1
101297638763256,識媒體,識媒體,2526,8
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2375,37
1649523455281990,遠山呼喚,遠山呼喚,2242,3
132727540081371,立法委員賴惠員,立法委員賴惠員,2100,3
194832457212,天下文化,天下文化,1981,5
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1905,3
436843193180529,Unipapa,Unipapa,1848,15
679518422104905,民視全球新聞,民視新聞,1812,7
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1409,4
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1378,15
104624290080479,張育美,翊斌黃,1155,4
188358792124,聯經出版,聯經出版,1021,8
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,952,10
699398610097783,劉仁照 Liu Jen-Chao,劉仁照,941,3
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,923,5
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,885,5
1629474157289221,小牛頓,小牛頓科學教育有限公司,868,4
1659728604312270,台泥企業團,台泥,863,3
425471701233096,陳建名,建名 陳,850,2
1459140964183548,胡婉玲 Anne Hu,民視新聞,777,2
652438848137404,連勝文,連勝文,767,1
390569611008641,願景工程基金會 Vision Project,願景工程基金會,766,22
185265471538397,余宛如,余宛如,738,1
189061482332,張嘉郡,嘉郡張,728,4
