Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,9636,7
361281313901258,Komerční banka,"Komerční banka, a.s.",4403,24
178362315106,European Parliament,European Parliament,3682,11
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3391,6
214827221987263,Andrej Babiš,Andrej Babiš,2858,7
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,2128,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2120,10
356451014434612,Marian Jurečka,KDU-ČSL,1816,12
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1767,8
197010357446014,Ondřej Prokop,Ondrej Prokop,1640,2
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1367,2
107898832590939,European Commission,European Commission,997,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,956,4
100201752249169,Spolu21,Občanská demokratická strana,922,2
1469427909957890,Reportér magazín,Reportér magazín,909,3
384187235387895,Alena Schillerová,ANO,876,2
424114981002397,Český rozhlas Plus,Český rozhlas,867,21
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,817,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,708,3
52479821102,Týdeník Respekt,Týdeník Respekt,698,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,696,4
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,633,12
108726857444837,České zájmy v EU,DFMG,632,2
267751653384029,Pardubický kraj,Pardubický kraj,628,1
251656685576,KDU-ČSL,KDU-ČSL,621,3
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,586,1
169946526003,Nadace Partnerství,Nadace Partnerství,567,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,538,5
109323929038,Česká pirátská strana,Česká pirátská strana,459,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,457,4
90002267161,TOP 09,TOP 09,453,9
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",448,6
711658465662315,XTV,XTV,447,10
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,446,4
579215965436046,JSNS,JSNS,438,11
56987874554,Liga otevřených mužů,Liga otevřených mužů,436,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,419,7
733410133337387,Michaela Šojdrová,Michaela Šojdrová,407,16
317158175535179,BitLife,These ads ran without a disclaimer,401,4
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),398,1
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj - oficiální,380,5
114723720265985,Pavel Staněk - poslanec,Pavel Staněk,362,1
460558621177512,Zálohujme.cz,Zálohujme,349,3
55408246161,Amnesty International ČR,Amnesty International ČR,340,9
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,338,7
273367223021327,Veronika Vrecionová,Veronika Vrecionová,325,2
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,325,5
101279652413889,SPOLU pro Prahu,SPOLU Praha,316,2
103618366059573,Nanobala,These ads ran without a disclaimer,314,1
495496033796328,Stanislav Blaha,Stanislav Blaha,297,5
104087131747633,Zaostřeno,Zaostřeno,293,2
125830487980906,Solární asociace,Solární asociace,287,2
408261235928136,Zlínské jaro,"Zlínská křižovatka, z. s.",277,3
58864692622,Český rozhlas Vltava,Český rozhlas,255,1
