Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,58525737,208
23383061178,Prabowo Subianto,indonesia Adil makmur,23149069,16
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,12133506,60
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,12043988,48
108132042285089,Erwin Aksa,Yayasan Golkar Institute,12000191,118
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3601997,10
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,3153214,8
104830667806476,Melihat Indonesia,Melihat Indonesia,3062249,70
111864151754055,Esensi TV,Esensi Tv,2709067,51
100649018546817,GanjarFans,GanjarFans,2062412,50
110419528729730,Golkar Makassar,Yayasan Golkar Institute,1912684,12
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,1835624,67
112121101796090,Opini 2024,Opini 2024,1716657,36
102656349157647,Tugimanisme,Tugimanisme,1610843,36
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1376554,36
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1084852,9
197545083607941,Harian Kompas,Harian Kompas,890874,28
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,879707,8
106690092440342,Pemilu KIT,PEMILU KIT,776833,22
2237588773238153,PUNYATOTO-Slot yang di mainkan di ruang sedang viral,These ads ran without a disclaimer,586156,1
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,504380,23
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,492906,5
1004727719661767,Rian Ernest,Yayasan Golkar Institute,489836,6
349963858704476,Komit Digital,Komit Digital,451195,67
103581752405141,Sobar Harahap,Sobar Harahap,438805,36
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,408964,12
164909433966316,Suara Anies,Suara Anies,389841,10
110294151987732,Head Politika,Head Politika,352947,2
1047814245293663,Bapenda Jabar,Bapenda Jabar,337785,10
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,324928,15
39253583478,PDI Perjuangan,PDI Perjuangan,323431,33
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,307732,4
882638978454921,Raja Juli Antoni,Raja Juli Antoni,267260,2
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,262686,2
111805655036485,Humas DPRD Pati,Humas DPRD Pati,259093,5
756567881057213,Airlangga Hartarto,Airlangga Hartarto,250960,8
100838176379345,Sahabat selly farisa,Sahabat selly farisa,250523,15
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,234462,16
1494458037342324,Prabowo Menyapa,Prabowo Menyapa,222266,7
106894958316644,Relawan sintawati,Relawan sintawati,210788,11
110750361762052,Pikiran Rakyat,Pikiran Rakyat,196438,18
102735702350673,Publikberhaktau,Publikberhaktau,196159,2
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,194946,1
104427162506872,Fakta Anies,Fakta Anies,194706,13
101228692503239,Opini Publik,Opini Publik,187916,1
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,185633,10
292356614809409,Relawan Asandra salsabila,Relawan Asandra salsabila,185618,11
572779142753263,Freeport Indonesia,Freeport Indonesia,170373,6
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,161715,17
103330282779367,Dua Digits Creative,Dua Digits Creative,152757,5
114012201650176,Fakta Terselubung,Fakta Terselubung,150630,28
