Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
104211439033799,Jagane Kavali,Jagane Kavali,48390,77
1762674497304794,R V Deshpande,R V Deshpande,39850,108
200480966638039,Supremacy 1914,These ads ran without a disclaimer,29703,2
30290552843,Greenpeace India,Greenpeace Environment Trust,27326,159
107395897271506,Kutumb,Swatantra Verma,24406,38
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,20231,1
111527528465749,Rao Prem Singh,Rao Prem Singh,19296,7
113364544766243,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್,CongressKallekai.com,18990,7
105469904495866,AP Digital Corporation,PromoDome Digital LLP,17048,2
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,14074,13
104516512296314,Kartikeya Sharma,Kartikeya Sharma,13474,23
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,12786,27
404746486258732,Project Nanhi Kali,Project Nanhi Kali,11819,19
107567748879463,Surendra Saraf,Surendra Saraf,10694,6
253882521658554,Dr Somya Gurjar,Rajesh Goutam,10642,2
100907784722781,QR 678,QR 678,10591,10
584025382087845,தமிழ் NEWJ,Anant Bhardwaj,10513,2
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,9254,28
109470364774303,Ellorum Nammudan,Ellorum Nammudan,9214,87
102379519139483,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,9145,19
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),8170,63
114233898263244,Indian Compass Videos,theindiancompass.com,8044,93
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,7747,1
1598548487048992,Basavaraj Bommai,Basavaraj Bommai,6454,7
112952941626423,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,6270,11
411129449009589,K.C. Venugopal,K.C. Venugopal,6251,40
797927846899300,Flag Foundation of India,Flag Foundation of India,6221,7
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,6174,6
270666596375251,Jhatkaa.org,Jhatkaa.org,6137,11
206810882806875,Samvada ಸಂವಾದ,Samvada ಸಂವಾದ,6037,12
101284456085904,Team Jagananna,Team Jagananna,5720,7
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,5681,38
449378495112356,Swades Foundation,Swades Foundation,5518,12
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,5414,31
877146235759813,Pathkind Labs,These ads ran without a disclaimer,5327,2
