Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,732235,6
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,138475,9
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,98882,6
103463095024719,Curiocity,Curiocíty,78583,4
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,45534,4
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,43035,6
580663538777736,Consejo Minero,Feedback Comunicaciones,37352,2
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,37069,5
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,31079,15
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29997,1
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,23984,4
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,22894,2
632687896928177,Oscar Crisóstomo,Oscar Manuel Crisóstomo Llanos,22572,2
26929188652,El Observatodo,MiVoz.cl,21738,40
103030962615298,Chile YAAC,Chile YAAC,18972,6
350025708997760,Minera Vizcachitas,Minera Vizcachitas,15104,3
115883738043634,No A Ciclo,No a Ciclo,14450,1
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,13930,2
101439071476201,Laboratorio Chile - Teva,Laboratorio Chile S.A.,13718,1
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,13204,3
1101427233255754,Christopher White,Christopher White Bahamondes,12760,5
761606963919174,Somos Aclara,Somos Aclara,10973,2
181208945236608,Patria Progresista,Patria Progresista,10595,22
438330923602981,Libres Chile,Libres Chile,10336,1
110951722267366,World Vision Chile,World Vision Chile,10134,2
100500391761859,Corporación Innovarte,Corporacion Innovarte,9859,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,9367,3
101326581302605,Desafío 10X,Fundación 10X,8904,5
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,8366,2
78239901502,Diario Financiero,Grupo DF,8072,8
248421278648620,Mario Vilches Alcaíno,Mario Vilches Alcaíno,7649,1
1140435596103153,Asociación Chilena de Municipalidades,Asociación Chilena de Municipalidades,7143,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,6649,1
112660017529864,José Arellano Blanco - Concejal por Alhué,José Andrés Arellano Blanco,6394,1
100920822361338,Jorge Sepúlveda Diputado,Jorge Alejandro Sepulveda Rosales,6020,2
109626371709961,Salmones Austral,Salmones Austral,5638,6
558224964238853,Anglo American,Anglo American,5207,1
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4984,2
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,4693,1
104956792637,Fundación Telefónica Movistar Chile,Juan Pablo Gonzalez Urriola,4017,1
